date,slot,time_interval,issue_hour,issue_datetime,target_end,price_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,buffer_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-06-03,81,13:30-13:40,12,2025-06-03 12:00:00,2025-06-03 13:40:00,0.8623000000,6472.5461000000,6768.5806000000,6361.5102539062,6764.1014333333,70.8607001042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,49.3390833333,10800.0000000000,10800.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,82,13:40-13:50,12,2025-06-03 12:00:00,2025-06-03 13:50:00,0.9026000000,6387.1969000000,6517.1257000000,6360.9731445312,6452.7556666667,113.0174197396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,21.6548000000,10800.0000000000,10800.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,83,13:50-14:00,12,2025-06-03 12:00:00,2025-06-03 14:00:00,0.9754000000,6408.4900000000,6242.7000000000,6401.8510742188,6141.4099000000,182.2681355469,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,27.6316666667,0.0000000000,0.0000000000,10800.0000000000,10769.2981481481,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,84,14:00-14:10,12,2025-06-03 12:00:00,2025-06-03 14:10:00,1.0002000000,6692.8473000000,6313.7851000000,6418.5410156250,6101.1376166667,201.4819801563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,63.1770333333,0.0000000000,0.0000000000,10769.2981481481,10699.1014444444,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,85,14:10-14:20,12,2025-06-03 12:00:00,2025-06-03 14:20:00,0.9978000000,6687.7376000000,6313.2829000000,6397.8007812500,6060.8653333333,183.1593501042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,62.4091166667,0.0000000000,0.0000000000,10699.1014444444,10629.7579814815,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,86,14:20-14:30,12,2025-06-03 12:00:00,2025-06-03 14:30:00,1.0271000000,6494.5600000000,6079.6500000000,6396.7421875000,6020.5930500000,202.6767520312,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,69.1516666667,0.0000000000,0.0000000000,10629.7579814815,10552.9227962963,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,87,14:30-14:40,12,2025-06-03 12:00:00,2025-06-03 14:40:00,1.0906000000,6753.2738000000,5893.4288000000,6412.3276367188,5980.3207666667,205.1034976563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,143.3075000000,0.0000000000,0.0000000000,10552.9227962963,10393.6922407407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,88,14:40-14:50,12,2025-06-03 12:00:00,2025-06-03 14:50:00,0.9376000000,6951.0447000000,5955.0700000000,6426.2192382812,5940.0484833333,135.7489080729,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,165.9957833333,0.0000000000,0.0000000000,10393.6922407407,10209.2524814815,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-06-03,89,14:50-15:00,12,2025-06-03 12:00:00,2025-06-03 15:00:00,0.6694000000,6825.8800000000,6015.9375000000,6398.0205078125,5899.7762000000,215.6740995313,991.0221994010,991.0221994010,0.0000000000,0.0000000000,656.3861316872,0.0000000000,0.0000000000,199.6456510471,10209.2524814815,10800.0000000000,663.3902602791,0.0000000000,0.0000000000,663.3902602791
2025-06-03,90,15:00-15:10,12,2025-06-03 12:00:00,2025-06-03 15:10:00,0.6600000000,6651.3044000000,5632.0694000000,6427.8066406250,5561.0574833333,197.4613802604,1033.6880579861,1033.6880579861,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,863.8155579861,10800.0000000000,10800.0000000000,682.2341182708,0.0000000000,0.0000000000,682.2341182708
2025-06-03,91,15:10-15:20,12,2025-06-03 12:00:00,2025-06-03 15:20:00,0.7217000000,6640.8722000000,5250.1848000000,6426.9404296875,5222.3387666667,210.1226480990,239.4947427300,239.4947427300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.7135093967,10800.0000000000,10800.0000000000,172.8433558283,0.0000000000,0.0000000000,172.8433558283
2025-06-03,92,15:20-15:30,12,2025-06-03 12:00:00,2025-06-03 15:30:00,0.7308000000,6776.1400000000,4994.5875000000,6452.8378906250,4883.6200500000,114.0929398438,275.6430044271,275.6430044271,0.0000000000,0.0000000000,0.0000000000,21.2824122396,0.0000000000,0.0000000000,10800.0000000000,10776.3528752894,201.4399076353,0.0000000000,0.0000000000,201.4399076353
2025-06-03,93,15:30-15:40,12,2025-06-03 12:00:00,2025-06-03 15:40:00,0.7534000000,6876.4337000000,4563.7032000000,6466.4868164062,4544.9013333333,250.5506448958,345.3036869358,345.3036869358,0.0000000000,0.0000000000,0.0000000000,40.1513963976,0.0000000000,0.0000000000,10776.3528752894,10731.7402126254,260.1517977374,0.0000000000,0.0000000000,260.1517977374
2025-06-03,94,15:40-15:50,12,2025-06-03 12:00:00,2025-06-03 15:50:00,0.7823000000,6951.5809000000,4144.9833000000,6479.7954101562,4206.1826166667,333.7071988021,406.6110974913,406.6110974913,0.0000000000,0.0000000000,0.0000000000,61.1551691753,0.0000000000,0.0000000000,10731.7402126254,10663.7900246528,318.0918615675,0.0000000000,0.0000000000,318.0918615675
2025-06-03,95,15:50-16:00,12,2025-06-03 12:00:00,2025-06-03 16:00:00,0.8055000000,6959.0400000000,3907.6875000000,6486.8364257812,3867.4639000000,266.5965021094,470.1348462500,470.1348462500,0.0000000000,0.0000000000,0.0000000000,38.4239037500,0.0000000000,0.0000000000,10663.7900246528,10621.0967982639,378.6936186544,0.0000000000,0.0000000000,378.6936186544
2025-06-03,96,16:00-16:10,12,2025-06-03 12:00:00,2025-06-03 16:10:00,0.8271000000,6827.1108000000,3817.5756000000,6527.4355468750,3663.6422666667,262.8409077083,520.2113995573,520.2113995573,0.0000000000,0.0000000000,18.6221995573,0.0000000000,0.0000000000,0.0000000000,10621.0967982639,10637.8567778654,430.2668485738,0.0000000000,0.0000000000,430.2668485738
2025-06-03,97,16:10-16:20,12,2025-06-03 12:00:00,2025-06-03 16:20:00,0.8519000000,6766.6650000000,3626.0061000000,6553.6704101562,3459.8206333333,225.8259337500,570.4665446441,570.4665446441,0.0000000000,0.0000000000,47.0233946441,0.0000000000,0.0000000000,0.0000000000,10637.8567778654,10680.1778330451,485.9804493823,0.0000000000,0.0000000000,485.9804493823
2025-06-03,98,16:20-16:30,12,2025-06-03 12:00:00,2025-06-03 16:30:00,0.8791000000,6831.7900000000,3342.7125000000,6540.6689453125,3255.9990000000,296.9665794531,597.2755196094,597.2755196094,0.0000000000,0.0000000000,15.7626029427,0.0000000000,0.0000000000,0.0000000000,10680.1778330451,10694.3641756936,525.0649092886,0.0000000000,0.0000000000,525.0649092886
2025-06-03,99,16:30-16:40,12,2025-06-03 12:00:00,2025-06-03 16:40:00,0.9024000000,6881.4479000000,3183.2585000000,6538.9760742188,3052.1773666667,290.7344980208,630.0534376476,630.0534376476,0.0000000000,0.0000000000,13.6885376476,0.0000000000,0.0000000000,0.0000000000,10694.3641756936,10706.6838595764,568.5602221332,0.0000000000,0.0000000000,568.5602221332
2025-06-03,100,16:40-16:50,12,2025-06-03 12:00:00,2025-06-03 16:50:00,0.9163000000,6907.3596000000,2955.6054000000,6548.1479492188,2848.3557333333,312.1822759375,686.3531990885,686.3531990885,0.0000000000,0.0000000000,27.7274990885,0.0000000000,0.0000000000,0.0000000000,10706.6838595764,10731.6386087561,628.9054363248,0.0000000000,0.0000000000,628.9054363248
2025-06-03,101,16:50-17:00,12,2025-06-03 12:00:00,2025-06-03 17:00:00,0.9264000000,6915.3500000000,2602.1625000000,6512.2636718750,2644.5341000000,444.9127223438,740.0540976302,740.0540976302,0.0000000000,0.0000000000,21.1895142969,0.0000000000,0.0000000000,0.0000000000,10731.6386087561,10750.7091716233,685.5861160446,0.0000000000,0.0000000000,685.5861160446
2025-06-03,102,17:00-17:10,12,2025-06-03 12:00:00,2025-06-03 17:10:00,0.9462000000,6915.6718000000,2277.6130000000,6548.1347656250,2385.8614333333,406.9432433854,771.8564809288,771.8564809288,0.0000000000,0.0000000000,0.0000000000,1.1533190712,0.0000000000,0.0000000000,10750.7091716233,10749.4277059886,730.3306022548,0.0000000000,0.0000000000,730.3306022548
2025-06-03,103,17:10-17:20,12,2025-06-03 12:00:00,2025-06-03 17:20:00,0.9742000000,7017.6316000000,2024.1447000000,6572.8090820312,2127.1887666667,377.6758950000,813.0524233854,813.0524233854,0.0000000000,0.0000000000,0.0000000000,19.1953932812,0.0000000000,0.0000000000,10749.4277059886,10728.0994912317,792.0756708621,0.0000000000,0.0000000000,792.0756708621
2025-06-03,104,17:20-17:30,12,2025-06-03 12:00:00,2025-06-03 17:30:00,0.9862000000,7240.8000000000,1795.0875000000,6503.7246093750,1868.5161000000,369.4545850781,855.2587588021,855.2587588021,0.0000000000,0.0000000000,0.0000000000,52.3599911979,0.0000000000,0.0000000000,10728.0994912317,10669.9217232340,843.4561879306,0.0000000000,0.0000000000,843.4561879306
2025-06-03,105,17:30-17:40,12,2025-06-03 12:00:00,2025-06-03 17:40:00,0.9760000000,7339.7755000000,1517.1090000000,6495.2026367188,1609.8434333333,437.1758470312,895.0900118576,895.0900118576,0.0000000000,0.0000000000,0.0000000000,75.3544048090,0.0000000000,0.0000000000,10669.9217232340,10586.1946067795,873.6078515731,0.0000000000,0.0000000000,873.6078515731
2025-06-03,106,17:40-17:50,12,2025-06-03 12:00:00,2025-06-03 17:50:00,1.0742000000,6530.7087000000,1240.2260000000,5910.6142578125,1351.1707666667,299.2211477083,802.6298801997,809.7774398090,7.1475596094,0.0000000000,0.0000000000,71.9696768576,0.0000000000,0.0000000000,10586.1946067795,10506.2282991599,862.1850173105,11.5168627986,0.0000000000,873.7018801091
2025-06-03,107,17:50-18:00,12,2025-06-03 12:00:00,2025-06-03 18:00:00,1.2313000000,5318.1000000000,991.3125000000,4637.5463867188,1092.4981000000,404.6538213281,655.9480260156,658.2836846745,2.3356586589,0.0000000000,0.0000000000,62.8475653255,0.0000000000,0.0000000000,10506.2282991599,10436.3976710204,807.6688044330,4.3138447600,0.0000000000,811.9826491930
2025-06-03,108,18:00-18:10,18,2025-06-03 18:00:00,2025-06-03 18:10:00,1.2561000000,5108.8417000000,752.0070000000,4655.0541992188,826.0937500000,359.6247195313,685.0107981163,698.0975281250,13.0867300087,0.0000000000,0.0000000000,28.0415885417,0.0000000000,0.0000000000,10436.3976710204,10405.2403504186,860.4420635139,24.6573623459,0.0000000000,885.0994258598
2025-06-03,109,18:10-18:20,18,2025-06-03 18:00:00,2025-06-03 18:20:00,1.2447000000,5261.6674000000,540.5559000000,4691.4199218750,660.8750000000,472.1991367187,740.2058696050,750.4573430990,10.2514734939,0.0000000000,0.0000000000,36.3945735677,0.0000000000,0.0000000000,10405.2403504186,10364.8019353434,921.3342458974,19.1400135868,0.0000000000,940.4742594842
2025-06-03,110,18:20-18:30,18,2025-06-03 18:00:00,2025-06-03 18:30:00,1.2545000000,5269.1400000000,363.8625000000,4688.9653320312,495.6562500000,632.4574218750,791.9347720573,804.2944173177,12.3596452604,0.0000000000,0.0000000000,13.2518326823,0.0000000000,0.0000000000,10364.8019353434,10350.0776768075,993.4821715459,23.2577624688,0.0000000000,1016.7399340147
2025-06-03,111,18:30-18:40,18,2025-06-03 18:00:00,2025-06-03 18:40:00,1.2522000000,5265.4352000000,210.4803000000,4707.0366210938,330.4375000000,608.9388594531,814.3147675521,830.9229967578,16.6082292057,0.0000000000,0.0000000000,11.5694865755,0.0000000000,0.0000000000,10350.0776768075,10337.2226917236,1019.6849519287,31.1952369171,0.0000000000,1050.8801888458
2025-06-03,112,18:40-18:50,18,2025-06-03 18:00:00,2025-06-03 18:50:00,1.2881000000,5302.0756000000,80.8802000000,4768.4428710938,165.2187500000,520.8498875000,847.8348212587,854.0123347656,6.1775135069,0.0000000000,0.0000000000,16.1868985677,0.0000000000,0.0000000000,10337.2226917236,10319.2372488706,1092.0960332633,11.9358827224,0.0000000000,1104.0319159857
2025-06-03,113,18:50-19:00,18,2025-06-03 18:00:00,2025-06-03 19:00:00,1.3466000000,5331.2200000000,0.0000000000,4768.2797851562,0.0000000000,349.7794687500,19.6765423177,19.6765423177,0.0000000000,0.0000000000,0.0000000000,833.3333333333,35.5267910156,0.0000000000,10319.2372488706,9393.3113229446,26.4964318850,0.0000000000,239.2018839082,265.6983157932
2025-06-03,114,19:00-19:10,18,2025-06-03 18:00:00,2025-06-03 19:10:00,1.3523000000,5263.6304000000,0.0000000000,4741.5507812500,0.0000000000,349.3610465625,15.1519713021,15.1519713021,0.0000000000,0.0000000000,0.0000000000,833.3333333333,28.7864286979,0.0000000000,9393.3113229446,8467.3853970187,20.4900107918,0.0000000000,194.6394376410,215.1294484328
2025-06-03,115,19:10-19:20,18,2025-06-03 18:00:00,2025-06-03 19:20:00,1.3445000000,5137.6099000000,2.7819000000,4737.0732421875,0.0000000000,465.0523278125,33.6875950000,54.2630244149,20.5754294149,0.0000000000,0.0000000000,801.5416422517,0.0000000000,0.0000000000,8467.3853970187,7576.7835722946,45.2929714775,41.4954972726,0.0000000000,86.7884687501
2025-06-03,116,19:20-19:30,18,2025-06-03 18:00:00,2025-06-03 19:30:00,1.3483000000,5192.5800000000,0.0000000000,4779.8759765625,0.0000000000,460.9054218750,40.1302330729,40.1302330729,0.0000000000,0.0000000000,0.0000000000,825.2997669271,0.0000000000,0.0000000000,7576.7835722946,6659.7838312645,54.1075932522,0.0000000000,0.0000000000,54.1075932522
2025-06-03,117,19:30-19:40,18,2025-06-03 18:00:00,2025-06-03 19:40:00,1.3490000000,5590.6228000000,0.0000000000,4776.3774414062,0.0000000000,373.6643724219,25.0069689714,25.0069689714,0.0000000000,0.0000000000,0.0000000000,833.3333333333,73.4301643620,0.0000000000,6659.7838312645,5733.8579053385,33.7344011424,0.0000000000,495.2864586215,529.0208597639
2025-06-03,118,19:40-19:50,18,2025-06-03 18:00:00,2025-06-03 19:50:00,1.3473000000,5554.4324000000,0.1997000000,4742.3984375000,0.0000000000,273.4202592188,2.6364494531,2.6364494531,0.0000000000,0.0000000000,0.0000000000,833.3333333333,89.7356672135,0.0000000000,5733.8579053385,4807.9319794126,3.5520883482,0.0000000000,604.5043221840,608.0564105322
2025-06-03,119,19:50-20:00,18,2025-06-03 18:00:00,2025-06-03 20:00:00,1.3482000000,5065.6000000000,0.0000000000,4755.1254882812,0.0000000000,416.8775156250,28.6671673177,28.6671673177,0.0000000000,0.0000000000,0.0000000000,815.5994993490,0.0000000000,0.0000000000,4807.9319794126,3901.7103134693,38.6490749777,0.0000000000,0.0000000000,38.6490749777
2025-06-03,120,20:00-20:10,18,2025-06-03 18:00:00,2025-06-03 20:10:00,1.3513000000,4927.1291000000,0.0000000000,4789.6669921875,0.0000000000,356.3192998438,24.3310486719,24.3310486719,0.0000000000,0.0000000000,0.0000000000,796.8571346615,0.0000000000,0.0000000000,3901.7103134693,3016.3134971788,32.8785460703,0.0000000000,0.0000000000,32.8785460703
2025-06-03,121,20:10-20:20,18,2025-06-03 18:00:00,2025-06-03 20:20:00,1.3400000000,5229.1175000000,0.0143000000,4823.4707031250,0.0000000000,379.4448157813,560.4859198177,867.1525864844,306.6666666667,0.0000000000,0.0000000000,4.3646135156,0.0000000000,0.0000000000,3016.3134971788,3011.4639266059,751.0511325557,616.4000000000,0.0000000000,1367.4511325557
2025-06-03,122,20:20-20:30,18,2025-06-03 18:00:00,2025-06-03 20:30:00,1.3489000000,5504.4900000000,0.0000000000,4761.7685546875,0.0000000000,385.7170234375,24.5809296875,24.5809296875,0.0000000000,0.0000000000,0.0000000000,833.3333333333,59.5007369792,0.0000000000,3011.4639266059,2085.5380006800,33.1572160555,0.0000000000,401.3027205560,434.4599366115
2025-06-03,123,20:30-20:40,18,2025-06-03 18:00:00,2025-06-03 20:40:00,1.3952000000,5230.6661000000,0.0000000000,4745.8017578125,0.0000000000,317.9338864063,10.6226073698,10.6226073698,0.0000000000,0.0000000000,0.0000000000,796.9842006120,64.1708753516,0.0000000000,2085.5380006800,1200.0000000000,14.8206618023,0.0000000000,447.6560264525,462.4766882548
2025-06-03,124,20:40-20:50,18,2025-06-03 18:00:00,2025-06-03 20:50:00,1.2226000000,5098.4383000000,0.0010000000,4763.0502929688,0.0000000000,331.7358484375,849.1310235677,849.1310235677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6085264323,0.0000000000,1200.0000000000,1200.0000000000,1038.1475894139,0.0000000000,3.7199220806,1041.8675114945
2025-06-03,125,20:50-21:00,18,2025-06-03 18:00:00,2025-06-03 21:00:00,0.9332000000,5272.7300000000,0.0000000000,4760.2714843750,0.0000000000,389.1063984375,858.2296471354,858.2296471354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,20.5586861979,0.0000000000,1200.0000000000,1200.0000000000,800.8999067068,0.0000000000,95.9268297995,896.8267365062
2025-06-03,126,21:00-21:10,18,2025-06-03 18:00:00,2025-06-03 21:10:00,0.9068000000,5259.4626000000,0.0000000000,4696.4072265625,0.0000000000,314.1360839063,835.0905517448,835.0905517448,0.0000000000,0.0000000000,0.0000000000,0.0000000000,41.4865482552,0.0000000000,1200.0000000000,1200.0000000000,757.2601123222,0.0000000000,188.1000097891,945.3601221113
2025-06-03,127,21:10-21:20,18,2025-06-03 18:00:00,2025-06-03 21:20:00,0.9371000000,5251.8503000000,0.0000000000,4720.4858398438,0.0000000000,344.9668079688,844.2421079687,844.2421079687,0.0000000000,0.0000000000,0.0000000000,0.0000000000,31.0662753646,0.0000000000,1200.0000000000,1200.0000000000,791.1392793775,0.0000000000,145.5610332208,936.7003125983
2025-06-03,128,21:20-21:30,18,2025-06-03 18:00:00,2025-06-03 21:30:00,0.9371000000,5402.8100000000,0.0000000000,4737.2719726562,0.0000000000,403.9515820313,856.8705924479,856.8705924479,0.0000000000,0.0000000000,0.0000000000,0.0000000000,43.5977408854,0.0000000000,1200.0000000000,1200.0000000000,802.9734321829,0.0000000000,204.2772149186,1007.2506471016
2025-06-03,129,21:30-21:40,18,2025-06-03 18:00:00,2025-06-03 21:40:00,0.9871000000,5534.3185000000,0.0000000000,4845.8627929688,0.0000000000,311.4384945312,859.5502145833,859.5502145833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,62.8362020833,0.0000000000,1200.0000000000,1200.0000000000,848.4620168152,0.0000000000,310.1280753823,1158.5900921975
2025-06-03,130,21:40-21:50,18,2025-06-03 18:00:00,2025-06-03 21:50:00,0.7764000000,5072.6039000000,0.0000000000,4513.8847656250,0.0000000000,267.9488642188,796.9722716406,796.9722716406,0.0000000000,0.0000000000,0.0000000000,0.0000000000,48.4617116927,0.0000000000,1200.0000000000,1200.0000000000,618.7692717018,0.0000000000,188.1283647911,806.8976364929
2025-06-03,131,21:50-22:00,18,2025-06-03 18:00:00,2025-06-03 22:00:00,0.4209000000,4323.4000000000,0.0000000000,3648.9492187500,0.0000000000,239.6524648438,1481.4336139323,1481.4336139323,0.0000000000,0.0000000000,760.8669472656,0.0000000000,0.0000000000,0.0000000000,1200.0000000000,1884.7802525391,623.5354081041,0.0000000000,0.0000000000,623.5354081041
2025-06-03,132,22:00-22:10,18,2025-06-03 18:00:00,2025-06-03 22:10:00,0.3859000000,4202.7425000000,0.0000000000,3668.0041503906,0.0000000000,230.8057607812,1483.1349851953,1483.1349851953,0.0000000000,0.0000000000,782.6779018620,0.0000000000,0.0000000000,0.0000000000,1884.7802525391,2589.1903642148,572.3417907869,0.0000000000,0.0000000000,572.3417907869
2025-06-03,133,22:10-22:20,18,2025-06-03 18:00:00,2025-06-03 22:20:00,0.4368000000,4189.6740000000,0.0000000000,3776.2163085938,0.0000000000,244.3100722656,670.0877301432,670.0877301432,0.0000000000,0.0000000000,0.0000000000,28.1912698568,0.0000000000,0.0000000000,2589.1903642148,2557.8667310407,292.6943205266,0.0000000000,0.0000000000,292.6943205266
2025-06-03,134,22:20-22:30,18,2025-06-03 18:00:00,2025-06-03 22:30:00,0.4198000000,3981.2400000000,0.0000000000,3723.3566894531,0.0000000000,324.8569296875,1508.0356031901,1508.0356031901,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,11.1622698568,2557.8667310407,3307.8667310407,633.0733462192,0.0000000000,0.0000000000,633.0733462192
2025-06-03,135,22:30-22:40,18,2025-06-03 18:00:00,2025-06-03 22:40:00,0.4186000000,3837.4259000000,0.0000000000,3654.6247558594,0.0000000000,214.2614100781,1478.1476943229,1478.1476943229,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,5.2433776563,3307.8667310407,4057.8667310407,618.7526248436,0.0000000000,0.0000000000,618.7526248436
2025-06-03,136,22:40-22:50,18,2025-06-03 18:00:00,2025-06-03 22:50:00,0.4241000000,3910.2435000000,0.0000000000,3690.8242187500,0.0000000000,264.1178664063,659.1570141927,659.1570141927,0.0000000000,0.0000000000,7.4497641927,0.0000000000,0.0000000000,0.0000000000,4057.8667310407,4064.5715188141,279.5484897191,0.0000000000,0.0000000000,279.5484897191
2025-06-03,137,22:50-23:00,18,2025-06-03 18:00:00,2025-06-03 23:00:00,0.4237000000,4140.1500000000,0.0000000000,3677.0007324219,0.0000000000,317.6981093750,1499.1164736328,1499.1164736328,0.0000000000,0.0000000000,809.0914736328,0.0000000000,0.0000000000,0.0000000000,4064.5715188141,4792.7538450836,635.1756498782,0.0000000000,0.0000000000,635.1756498782
2025-06-03,138,23:00-23:10,18,2025-06-03 18:00:00,2025-06-03 23:10:00,0.4248000000,4299.3468000000,0.0000000000,3634.7978515625,0.0000000000,238.5726556250,645.5617511979,645.5617511979,0.0000000000,0.0000000000,0.0000000000,70.9960488021,0.0000000000,0.0000000000,4792.7538450836,4713.8693464146,274.2346319089,0.0000000000,0.0000000000,274.2346319089
2025-06-03,139,23:10-23:20,18,2025-06-03 18:00:00,2025-06-03 23:20:00,0.4240000000,4212.2058000000,0.0000000000,3609.5664062500,0.0000000000,197.3178962500,634.4807170833,634.4807170833,0.0000000000,0.0000000000,0.0000000000,67.5535829167,0.0000000000,0.0000000000,4713.8693464146,4638.8098098406,269.0198240433,0.0000000000,0.0000000000,269.0198240433
2025-06-03,140,23:20-23:30,18,2025-06-03 18:00:00,2025-06-03 23:30:00,0.4220000000,4009.1300000000,0.0000000000,3639.3808593750,0.0000000000,122.4399121094,1460.3034619141,1460.3034619141,0.0000000000,0.0000000000,792.1151285807,0.0000000000,0.0000000000,0.0000000000,4638.8098098406,5351.7134255632,616.2480609277,0.0000000000,0.0000000000,616.2480609277
2025-06-03,141,23:30-23:40,18,2025-06-03 18:00:00,2025-06-03 23:40:00,0.4240000000,4012.3104000000,0.0000000000,3693.1435546875,0.0000000000,273.4591641406,994.4337864714,994.4337864714,0.0000000000,0.0000000000,325.7153864714,0.0000000000,0.0000000000,0.0000000000,5351.7134255632,5644.8572733874,421.6399254639,0.0000000000,0.0000000000,421.6399254639
2025-06-03,142,23:40-23:50,18,2025-06-03 18:00:00,2025-06-03 23:50:00,0.4271000000,4145.6597000000,0.0000000000,3704.3806152344,0.0000000000,307.7967414844,668.6962261198,668.6962261198,0.0000000000,0.0000000000,0.0000000000,22.2470572135,0.0000000000,0.0000000000,5644.8572733874,5620.1383209280,285.6001581758,0.0000000000,0.0000000000,285.6001581758
2025-06-03,143,23:50-24:00,18,2025-06-03 18:00:00,2025-06-04 00:00:00,0.4276000000,4200.6200000000,0.0000000000,3634.8789062500,0.0000000000,206.8770761719,640.2926637370,640.2926637370,0.0000000000,0.0000000000,0.0000000000,59.8106695964,0.0000000000,0.0000000000,5620.1383209280,5553.6820213764,273.7891430139,0.0000000000,0.0000000000,273.7891430139
2025-06-04,0,00:00-00:10,0,2025-06-04 00:00:00,2025-06-04 00:10:00,0.4248000000,4059.6256000000,0.0000000000,3623.4614257812,0.0000000000,121.9609187500,1457.5703907552,1457.5703907552,0.0000000000,0.0000000000,780.9661240885,0.0000000000,0.0000000000,0.0000000000,5553.6820213764,6256.5515330561,619.1759019928,0.0000000000,0.0000000000,619.1759019928
2025-06-04,1,00:10-00:20,0,2025-06-04 00:00:00,2025-06-04 00:20:00,0.4245000000,4069.1109000000,0.0000000000,3661.6862792969,0.0000000000,175.0604728125,1472.7911253516,1472.7911253516,0.0000000000,0.0000000000,794.6059753516,0.0000000000,0.0000000000,0.0000000000,6256.5515330561,6971.6969108725,625.1998327117,0.0000000000,0.0000000000,625.1998327117
2025-06-04,2,00:20-00:30,0,2025-06-04 00:00:00,2025-06-04 00:30:00,0.4269000000,4264.6700000000,0.0000000000,3671.5500488281,0.0000000000,245.2327148438,1486.1304606120,1486.1304606120,0.0000000000,0.0000000000,775.3521272786,0.0000000000,0.0000000000,0.0000000000,6971.6969108725,7669.5138254233,634.4290936353,0.0000000000,0.0000000000,634.4290936353
2025-06-04,3,00:30-00:40,0,2025-06-04 00:00:00,2025-06-04 00:40:00,0.4272000000,4304.9617000000,0.0000000000,3695.2873535156,0.0000000000,181.4338783594,1479.4535386458,1479.4535386458,0.0000000000,0.0000000000,761.9599219792,0.0000000000,0.0000000000,0.0000000000,7669.5138254233,8355.2777552046,632.0225517095,0.0000000000,0.0000000000,632.0225517095
2025-06-04,4,00:40-00:50,0,2025-06-04 00:00:00,2025-06-04 00:50:00,0.4271000000,4067.5258000000,0.0000000000,3687.8674316406,0.0000000000,160.5177756250,1474.7308678776,1474.7308678776,0.0000000000,0.0000000000,796.8099012109,0.0000000000,0.0000000000,0.0000000000,8355.2777552046,9072.4066662944,629.8575536705,0.0000000000,0.0000000000,629.8575536705
2025-06-04,5,00:50-01:00,0,2025-06-04 00:00:00,2025-06-04 01:00:00,0.4285000000,3897.7700000000,0.0000000000,3636.1926269531,0.0000000000,185.3063691406,636.9164993490,636.9164993490,0.0000000000,0.0000000000,0.0000000000,12.7118339844,0.0000000000,0.0000000000,9072.4066662944,9058.2824063118,272.9187199710,0.0000000000,0.0000000000,272.9187199710
2025-06-04,6,01:00-01:10,0,2025-06-04 00:00:00,2025-06-04 01:10:00,0.4311000000,4250.7265000000,0.0000000000,3632.2626953125,0.0000000000,125.1387646094,626.2335766536,626.2335766536,0.0000000000,0.0000000000,0.0000000000,82.2208400130,0.0000000000,0.0000000000,9058.2824063118,8966.9259174084,269.9692948954,0.0000000000,0.0000000000,269.9692948954
2025-06-04,7,01:10-01:20,0,2025-06-04 00:00:00,2025-06-04 01:20:00,0.4302000000,4419.9409000000,0.0000000000,3659.1730957031,0.0000000000,101.0077344531,626.6968050260,626.6968050260,0.0000000000,0.0000000000,0.0000000000,109.9600116406,0.0000000000,0.0000000000,8966.9259174084,8844.7481266966,269.6049655222,0.0000000000,0.0000000000,269.6049655222
2025-06-04,8,01:20-01:30,0,2025-06-04 00:00:00,2025-06-04 01:30:00,0.4279000000,4173.7600000000,0.0000000000,3658.8464355469,0.0000000000,143.0732753906,1462.8954836269,1462.8954836269,0.0000000000,0.0000000000,767.2688169602,0.0000000000,0.0000000000,0.0000000000,8844.7481266966,9535.2900619608,625.9729774439,0.0000000000,0.0000000000,625.9729774439
