date,slot,time_end,price_fixed_yuan_per_kwh,load_q1_kw,price_volatile_yuan_per_kwh,load_actual_kw,pv_actual_kw,pv_forecast_q1_kw,pv_forecast_q3_latest_kw,issue_datetime
2025-08-09,24,04:10,0.4401,3561.9581,0.3789,2960.9351,0.0,0.0,0.0,2025-08-09
2025-08-09,25,04:20,0.4389,3556.7183,0.3655,2897.7062,0.1103,0.0,0.0,2025-08-09
2025-08-09,26,04:30,0.4364,3560.0272,0.3759,3151.91,0.0,0.0,0.0,2025-08-09
2025-08-09,27,04:40,0.4393,3580.654,0.329,3079.4085,0.0,0.5994,0.0,2025-08-09
2025-08-09,28,04:50,0.4422,3586.916,0.3192,2965.9482,1.5369,0.2345,0.0,2025-08-09
2025-08-09,29,05:00,0.4395,3571.2635,0.3543,2903.36,0.0,0.2885,0.0,2025-08-09
2025-08-09,30,05:10,0.4333,3562.3171,0.3506,2723.4084,0.0,18.6781,139.13296666666668,2025-08-09
2025-08-09,31,05:20,0.4439,3591.3809,0.3754,2925.678,26.9908,54.4698,278.26593333333335,2025-08-09
2025-08-09,32,05:30,0.4301,3579.7045,0.3741,3257.07,150.7875,108.9718,417.3989,2025-08-09
2025-08-09,33,05:40,0.3713,3486.119,0.2588,2940.5092,367.3581,184.1603,556.5318666666667,2025-08-09
2025-08-09,34,05:50,0.5708,3823.8994,0.4259,2760.8248,604.4867,277.0582,695.6648333333334,2025-08-09
2025-08-09,35,06:00,0.9099,4398.0727,0.7734,2994.32,835.2,388.5494,835.2,2025-08-09
2025-08-09,36,06:10,0.9368,4454.0123,0.7756,3112.5745,1087.725,521.2803,1133.1067166666667,2025-08-09
2025-08-09,37,06:20,0.8758,4371.7919,0.6877,3009.0539,1355.9485,672.7677,1431.0134333333333,2025-08-09
2025-08-09,38,06:30,0.8759,4392.953,0.6546,2786.8,1660.8375,844.2261,1728.92015,2025-08-09
2025-08-09,39,06:40,0.8601,4384.5956,0.5738,2667.9531,2025.8495,1039.6744,2026.8268666666665,2025-08-09
2025-08-09,40,06:50,0.8442,4434.7757,0.588,2953.4761,2343.2074,1259.3375,2324.7335833333336,2025-08-09
2025-08-09,41,07:00,0.8334,4523.4561,0.6818,3482.62,2569.3875,1508.6318,2622.6403,2025-08-09
2025-08-09,42,07:10,0.8092,4524.0721,0.6728,3707.6515,2777.1669,1791.4107,2989.17515,2025-08-09
2025-08-09,43,07:20,0.7972,4545.8867,0.6026,3470.5012,3107.3886,2085.4865,3355.71,2025-08-09
2025-08-09,44,07:30,0.7644,4523.2418,0.5289,3081.33,3550.9875,2381.2611,3722.24485,2025-08-09
2025-08-09,45,07:40,0.6899,4383.3566,0.4956,3054.4355,3956.7762,2683.1752,4088.7797,2025-08-09
2025-08-09,46,07:50,0.86,4910.4599,0.6455,3259.4193,4275.8207,2986.3552,4455.31455,2025-08-09
2025-08-09,47,08:00,1.1617,5799.7327,0.8474,3421.15,4653.3,3289.204,4821.8494,2025-08-09
2025-08-09,48,08:10,1.1683,5884.826,0.8066,3372.9148,5212.5704,3593.3613,5188.643766666667,2025-08-09
2025-08-09,49,08:20,1.0956,5748.0713,0.758,3291.4761,5365.9881,3890.7332,5555.438133333333,2025-08-09
2025-08-09,50,08:30,1.0849,5769.0581,0.7646,3248.85,5329.125,4181.3417,5922.2325,2025-08-09
2025-08-09,51,08:40,1.061,5754.2105,0.6686,3232.8105,5922.5362,4471.7657,6289.026866666667,2025-08-09
2025-08-09,52,08:50,1.043,5824.1807,0.6467,3624.9998,6490.0027,4752.8272,6655.821233333334,2025-08-09
2025-08-09,53,09:00,1.036,5954.2601,0.6962,4208.66,6779.8875,5021.9074,7022.6156,2025-08-09
2025-08-09,54,09:10,1.0147,5958.9696,0.6318,4296.0716,7171.8541,5285.4126,7301.960916666667,2025-08-09
2025-08-09,55,09:20,0.9922,5929.5554,0.5946,4105.3762,7445.5158,5543.1742,7581.306233333334,2025-08-09
2025-08-09,56,09:30,0.97,5923.7828,0.6076,3949.34,7518.75,5788.4093,7860.6515500000005,2025-08-09
2025-08-09,57,09:40,0.9422,5907.586,0.5671,3950.1121,7615.4099,6012.1304,8139.996866666666,2025-08-09
2025-08-09,58,09:50,0.9569,5899.1262,0.6599,4026.6569,7975.3091,6216.1528,8419.342183333334,2025-08-09
2025-08-09,59,10:00,0.9977,5902.2196,0.8322,4076.0,8376.0,6409.5941,8698.6875,2025-08-09
2025-08-09,60,10:10,0.9919,5897.4793,0.8265,4061.7727,8318.1799,6599.3808,8715.3122,2025-08-09
2025-08-09,61,10:20,0.9588,5886.7568,0.8218,4097.988,8047.1161,6766.7204,8731.9369,2025-08-09
2025-08-09,62,10:30,0.9549,5873.4708,0.9029,4182.56,8000.0625,6914.5923,8748.5616,2025-08-09
2025-08-09,63,10:40,0.9839,5858.0308,0.918,4190.9513,8395.9183,7064.2053,8765.1863,2025-08-09
2025-08-09,64,10:50,0.799,5844.9948,0.6193,4123.0526,8605.3169,7197.4315,8781.811,2025-08-09
2025-08-09,65,11:00,0.5025,5839.0587,0.2164,4026.53,8427.825,7303.1142,8798.4357,2025-08-09
2025-08-09,66,11:10,0.4662,5838.7103,0.1954,3969.8546,8262.3092,7387.6848,8767.095466666666,2025-08-09
2025-08-09,67,11:20,0.5007,5823.4378,0.2465,4035.2527,8332.7508,7459.227,8735.755233333333,2025-08-09
2025-08-09,68,11:30,0.4827,5814.7932,0.2005,4091.41,8629.1625,7520.7191,8704.415,2025-08-09
2025-08-09,69,11:40,0.4785,5832.3951,0.2002,3955.9667,8915.2186,7568.2039,8673.074766666667,2025-08-09
2025-08-09,70,11:50,0.4662,5712.901,0.2541,4077.766,8807.4828,7592.1539,8641.734533333332,2025-08-09
2025-08-09,71,12:00,0.4432,5519.4607,0.2779,4340.66,8466.3,7601.0433,8466.3,2025-08-09
2025-08-09,72,12:10,0.4411,5494.7907,0.1949,4142.4041,8461.5622,7612.316,8396.041116666665,2025-08-09
2025-08-09,73,12:20,0.4551,5514.4524,0.1714,3829.9174,8682.755,7602.6524,8325.782233333333,2025-08-09
2025-08-09,74,12:30,0.4463,5485.829,0.2321,3832.8,8742.5625,7554.1872,8255.52335,2025-08-09
2025-08-09,75,12:40,0.4113,5462.3628,0.262,4225.0041,8367.1767,7472.7384,8185.2644666666665,2025-08-09
2025-08-09,76,12:50,0.5682,5566.1066,0.3846,4343.8906,8107.2081,7393.4172,8115.005583333333,2025-08-09
2025-08-09,77,13:00,0.8279,5725.7548,0.5793,4156.34,8015.5875,7312.7979,8044.7467,2025-08-09
2025-08-09,78,13:10,0.8636,5739.4957,0.67,4249.3887,7708.5156,7194.541,8061.737016666666,2025-08-09
2025-08-09,79,13:20,0.8416,5714.6836,0.6835,4446.6843,7833.4633,7053.1371,8078.727333333333,2025-08-09
2025-08-09,80,13:30,0.8618,5717.8505,0.6334,4452.05,8362.6125,6910.4064,8095.7176500000005,2025-08-09
2025-08-09,81,13:40,0.8623,5708.2486,0.5322,4173.4677,8542.559,6772.4075,8112.707966666667,2025-08-09
2025-08-09,82,13:50,0.9026,5696.9182,0.6338,4000.3205,8469.4396,6607.36,8129.698283333333,2025-08-09
2025-08-09,83,14:00,0.9754,5692.2983,0.8632,4089.82,8199.9375,6412.5085,8146.6886,2025-08-09
2025-08-09,84,14:10,1.0002,5687.1291,0.8791,4232.02,7696.8045,6214.0158,7842.190633333334,2025-08-09
2025-08-09,85,14:20,0.9978,5678.962,0.829,4172.6086,7558.7237,6000.7112,7537.692666666667,2025-08-09
2025-08-09,86,14:30,1.0271,5669.4508,0.8607,4052.51,7703.175,5766.9816,7233.1947,2025-08-09
2025-08-09,87,14:40,1.0906,5664.1948,0.9333,4242.6081,7427.4866,5521.5066,6928.696733333333,2025-08-09
2025-08-09,88,14:50,0.9376,5672.7011,0.7773,4436.1881,6916.5284,5268.781,6624.198766666666,2025-08-09
2025-08-09,89,15:00,0.6694,5682.2544,0.4862,4435.21,6492.6375,5009.7152,6319.7008,2025-08-09
2025-08-09,90,15:10,0.66,5669.0195,0.4341,4368.4211,6315.2772,4743.4484,6061.558349999999,2025-08-09
2025-08-09,91,15:20,0.7217,5656.3651,0.4535,4520.1827,6264.8951,4471.224,5803.4159,2025-08-09
2025-08-09,92,15:30,0.7308,5657.0867,0.4446,4720.45,6101.9625,4188.2025,5545.27345,2025-08-09
2025-08-09,93,15:40,0.7534,5662.6008,0.4813,4533.5727,5657.554,3889.3931,5287.130999999999,2025-08-09
2025-08-09,94,15:50,0.7823,5669.2596,0.5036,4401.4639,5236.081,3594.5946,5028.98855,2025-08-09
2025-08-09,95,16:00,0.8055,5673.4767,0.5255,4516.78,4940.4375,3303.8878,4770.8461,2025-08-09
2025-08-09,96,16:10,0.8271,5671.0146,0.6104,4606.6451,4598.1343,2998.4247,4411.972016666667,2025-08-09
2025-08-09,97,16:20,0.8519,5661.5926,0.5932,4452.3636,4216.0029,2687.4131,4053.097933333333,2025-08-09
2025-08-09,98,16:30,0.8791,5665.8922,0.5393,4312.94,3830.8875,2383.1779,3694.22385,2025-08-09
2025-08-09,99,16:40,0.9024,5689.0372,0.6811,4587.4227,3457.4785,2089.1246,3335.3497666666663,2025-08-09
2025-08-09,100,16:50,0.9163,5603.6614,0.7794,4450.5744,3094.4894,1791.0829,2976.475683333333,2025-08-09
2025-08-09,101,17:00,0.9264,5466.7124,0.7485,3933.67,2720.475,1501.7283,2617.6016,2025-08-09
2025-08-09,102,17:10,0.9462,5467.3939,0.7381,3920.9304,2330.3219,1255.1723,2318.1919166666667,2025-08-09
2025-08-09,103,17:20,0.9742,5464.727,0.7388,4054.3257,2041.3585,1036.3323,2018.7822333333334,2025-08-09
2025-08-09,104,17:30,0.9862,5492.4458,0.7208,4027.17,1811.775,836.7775,1719.37255,2025-08-09
2025-08-09,105,17:40,0.976,5621.7308,0.716,3931.2324,1476.6541,665.2313,1419.9628666666667,2025-08-09
2025-08-09,106,17:50,1.0742,5091.2126,0.9035,3942.6414,1134.1611,516.6758,1120.5531833333334,2025-08-09
2025-08-09,107,18:00,1.2313,4208.5688,1.1728,4015.39,854.7375,386.6731,854.7375,2025-08-09
2025-08-09,108,18:10,1.2561,4122.7611,1.2146,3960.2235,610.8401,275.7933,712.28125,2025-08-09
2025-08-09,109,18:20,1.2447,4255.9358,1.2154,3960.7944,367.956,182.9526,569.825,2025-08-09
2025-08-09,110,18:30,1.2545,4225.9524,1.2556,4056.95,150.975,108.3414,427.36875,2025-08-09
2025-08-09,111,18:40,1.2522,4233.3384,1.2427,4092.9812,27.0992,54.3121,284.9125,2025-08-09
2025-08-09,112,18:50,1.2881,4246.4625,1.3196,4089.9071,0.0,18.6569,142.45624999999995,2025-08-09
2025-08-09,113,19:00,1.3466,4239.1795,1.4745,4122.66,0.0,0.2753,0.0,2025-08-09
2025-08-09,114,19:10,1.3523,4244.6684,1.5273,4203.4742,1.5442,0.2296,0.0,2025-08-09
2025-08-09,115,19:20,1.3445,4251.9187,1.4894,4082.4165,0.0,0.6007,0.0,2025-08-09
2025-08-09,116,19:30,1.3483,4256.6813,1.436,3831.03,0.0,0.0,0.0,2025-08-09
2025-08-09,117,19:40,1.349,4267.3947,1.4376,3812.9368,0.1109,0.0,0.0,2025-08-09
2025-08-09,118,19:50,1.3473,4269.975,1.4892,4007.0174,0.0,0.0,0.0,2025-08-09
2025-08-09,119,20:00,1.3482,4268.6702,1.5174,4185.41,0.0,0.0,0.0,2025-08-09
2025-08-09,120,20:10,1.3513,4282.2245,1.4488,4109.5096,0.008,0.0,0.0,2025-08-09
2025-08-09,121,20:20,1.34,4291.7049,1.4051,3921.1198,0.0,0.0,0.0,2025-08-09
2025-08-09,122,20:30,1.3489,4291.3611,1.4682,3816.65,0.0,0.0,0.0,2025-08-09
2025-08-09,123,20:40,1.3952,4293.9182,1.5586,3897.7426,0.0,0.0,0.0,2025-08-09
2025-08-09,124,20:50,1.2226,4295.2135,1.3335,4057.1921,0.0,0.0,0.0,2025-08-09
2025-08-09,125,21:00,0.9332,4302.0307,0.9385,4217.09,0.0,0.0,0.0,2025-08-09
2025-08-09,126,21:10,0.9068,4320.9618,0.8806,4363.4506,0.0,0.0,0.0,2025-08-09
2025-08-09,127,21:20,0.9371,4302.3292,0.9123,4415.1679,0.0,0.0,0.0,2025-08-09
2025-08-09,128,21:30,0.9371,4322.6758,0.903,4305.13,0.0,0.0,0.0,2025-08-09
2025-08-09,129,21:40,0.9871,4428.8083,0.9377,4041.8325,0.0,0.0,0.0,2025-08-09
2025-08-09,130,21:50,0.7764,4030.1614,0.7387,3803.3461,0.0,0.0,0.0,2025-08-09
2025-08-09,131,22:00,0.4209,3362.7419,0.4206,3668.83,0.0,0.0,0.0,2025-08-09
2025-08-09,132,22:10,0.3859,3309.3934,0.4163,3608.5897,0.0,0.0,0.0,2025-08-09
2025-08-09,133,22:20,0.4368,3412.9563,0.497,3708.8666,0.0,0.0,0.0,2025-08-09
2025-08-09,134,22:30,0.4198,3381.9313,0.4807,3802.52,0.0,0.0,0.0,2025-08-09
2025-08-09,135,22:40,0.4186,3386.5592,0.424,3613.5957,0.0,0.0,0.0,2025-08-09
2025-08-09,136,22:50,0.4241,3400.4846,0.4617,3543.2161,0.0,0.0,0.0,2025-08-09
2025-08-09,137,23:00,0.4237,3399.2426,0.5466,3634.09,0.0,0.0,0.0,2025-08-09
2025-08-09,138,23:10,0.4248,3406.9809,0.5025,3530.1821,0.0,0.0,0.0,2025-08-09
2025-08-09,139,23:20,0.424,3416.1518,0.4273,3395.4298,0.0,0.0,0.0,2025-08-09
2025-08-09,140,23:30,0.422,3421.9811,0.4,3341.56,0.0,0.0,0.0,2025-08-09
2025-08-09,141,23:40,0.424,3429.6923,0.4116,3391.3849,0.0,0.0,0.0,2025-08-09
2025-08-09,142,23:50,0.4271,3439.061,0.4559,3927.4439,0.0,0.0,0.0,2025-08-09
2025-08-09,143,24:00,0.4276,3444.7259,0.521,4587.96,0.0,0.0,0.0,2025-08-09
2025-08-10,0,00:10,0.4248,3439.8466,0.5777,4538.6607,0.0,0.0,0.0,2025-08-10
2025-08-10,1,00:20,0.4245,3437.9792,0.5648,4372.4353,0.0,0.0,0.0,2025-08-10
2025-08-10,2,00:30,0.4269,3444.3031,0.5246,4408.62,0.0,0.0,0.0,2025-08-10
2025-08-10,3,00:40,0.4272,3454.4437,0.5594,4419.813,0.0,0.0,0.0,2025-08-10
2025-08-10,4,00:50,0.4271,3458.8273,0.5725,4532.5885,0.0,0.0,0.0,2025-08-10
2025-08-10,5,01:00,0.4285,3459.8401,0.5363,4577.6,0.0,0.0,0.0,2025-08-10
2025-08-10,6,01:10,0.4311,3467.1582,0.5214,4253.8792,0.0,0.0,0.0,2025-08-10
2025-08-10,7,01:20,0.4302,3467.9632,0.511,4256.2647,0.0,0.0,0.0,2025-08-10
2025-08-10,8,01:30,0.4279,3466.9683,0.5017,4543.76,0.0,0.0,0.0,2025-08-10
2025-08-10,9,01:40,0.4312,3482.4927,0.517,4381.5178,0.0,0.0,0.0,2025-08-10
2025-08-10,10,01:50,0.4333,3495.0841,0.5426,4192.9393,0.0,0.0,0.0,2025-08-10
2025-08-10,11,02:00,0.4311,3498.4443,0.5433,4185.44,0.0,0.0,0.0,2025-08-10
2025-08-10,12,02:10,0.4293,3505.2295,0.4988,4118.2526,0.0,0.0,0.0,2025-08-10
2025-08-10,13,02:20,0.4324,3512.6387,0.4891,4027.016,0.0,0.0,0.0,2025-08-10
2025-08-10,14,02:30,0.4367,3516.8685,0.5312,4101.04,0.0,0.0,0.0,2025-08-10
2025-08-10,15,02:40,0.4348,3517.9246,0.5631,4438.3628,0.0,0.0,0.0,2025-08-10
2025-08-10,16,02:50,0.4335,3518.5518,0.5608,4486.3641,0.0,0.0,0.0,2025-08-10
2025-08-10,17,03:00,0.4357,3521.0976,0.5284,4211.54,0.0,0.0,0.0,2025-08-10
2025-08-10,18,03:10,0.4374,3526.9261,0.4882,4104.656,0.0,0.0,0.0,2025-08-10
2025-08-10,19,03:20,0.4371,3537.2854,0.4646,4032.8471,0.0,0.0,0.0,2025-08-10
2025-08-10,20,03:30,0.4356,3544.8808,0.4718,3924.7,0.0,0.0,0.0,2025-08-10
2025-08-10,21,03:40,0.4353,3541.2787,0.5068,3925.2929,0.0,0.0,0.0,2025-08-10
2025-08-10,22,03:50,0.436,3546.3976,0.5397,4133.1169,0.0079,0.0,0.0,2025-08-10
2025-08-10,23,04:00,0.4378,3560.207,0.5386,4334.27,0.0,0.0,0.0,2025-08-10
2025-08-10,24,04:10,0.4401,3561.9581,0.4981,4188.6283,0.0,0.0,0.0,2025-08-10
2025-08-10,25,04:20,0.4389,3556.7183,0.4957,4032.3435,0.1098,0.0,0.0,2025-08-10
2025-08-10,26,04:30,0.4364,3560.0272,0.5164,4102.27,0.0,0.0,0.0,2025-08-10
2025-08-10,27,04:40,0.4393,3580.654,0.4794,4283.5095,0.0,0.5994,0.0,2025-08-10
2025-08-10,28,04:50,0.4422,3586.916,0.4873,4168.5005,1.5293,0.2345,0.0,2025-08-10
2025-08-10,29,05:00,0.4395,3571.2635,0.5256,3911.32,0.0,0.2885,0.0,2025-08-10
2025-08-10,30,05:10,0.4333,3562.3171,0.4737,4022.928,0.0,18.6781,150.38506666666663,2025-08-10
2025-08-10,31,05:20,0.4439,3591.3809,0.4356,3950.1065,27.0485,54.4698,300.77013333333326,2025-08-10
2025-08-10,32,05:30,0.4301,3579.7045,0.4251,3675.79,155.2125,108.9718,451.1551999999999,2025-08-10
2025-08-10,33,05:40,0.3713,3486.119,0.3918,3840.7966,389.4738,184.1603,601.5402666666665,2025-08-10
2025-08-10,34,05:50,0.5708,3823.8994,0.6,4465.1238,665.9968,277.0582,751.9253333333332,2025-08-10
2025-08-10,35,06:00,0.9099,4398.0727,0.9235,5045.37,940.2,388.5494,940.2,2025-08-10
2025-08-10,36,06:10,0.9368,4454.0123,0.9337,5013.5822,1210.2968,521.2803,1281.6125000000002,2025-08-10
2025-08-10,37,06:20,0.8758,4371.7919,0.8696,4950.1885,1492.7718,672.7677,1623.025,2025-08-10
2025-08-10,38,06:30,0.8759,4392.953,0.8647,5030.01,1823.4,844.2261,1964.4375000000002,2025-08-10
2025-08-10,39,06:40,0.8601,4384.5956,0.8127,4907.2169,2230.1412,1039.6744,2305.8500000000004,2025-08-10
2025-08-10,40,06:50,0.8442,4434.7757,0.7524,4917.7538,2648.9448,1259.3375,2647.2625000000003,2025-08-10
2025-08-10,41,07:00,0.8334,4523.4561,0.7336,5070.0,2988.675,1508.6318,2988.675,2025-08-10
2025-08-10,42,07:10,0.8092,4524.0721,0.7567,5016.088,3216.1599,1791.4107,3284.6355333333336,2025-08-10
2025-08-10,43,07:20,0.7972,4545.8867,0.7442,4985.5733,3533.4711,2085.4865,3580.5960666666665,2025-08-10
2025-08-10,44,07:30,0.7644,4523.2418,0.6584,4897.31,3922.1625,2381.2611,3876.5566,2025-08-10
2025-08-10,45,07:40,0.6899,4383.3566,0.5797,4593.9263,4166.907,2683.1752,4172.517133333333,2025-08-10
2025-08-10,46,07:50,0.86,4910.4599,0.8025,5364.5046,4379.3044,2986.3552,4468.477666666667,2025-08-10
2025-08-10,47,08:00,1.1617,5799.7327,1.1651,6792.33,4686.7125,3289.204,4764.4382,2025-08-10
2025-08-10,48,08:10,1.1683,5884.826,1.1858,7031.1084,5072.0316,3593.3613,5080.236,2025-08-10
2025-08-10,49,08:20,1.0956,5748.0713,1.1255,6778.8398,5239.4656,3890.7332,5396.0338,2025-08-10
2025-08-10,50,08:30,1.0849,5769.0581,1.1096,6771.81,5346.6375,4181.3417,5711.8316,2025-08-10
2025-08-10,51,08:40,1.061,5754.2105,1.0069,6975.8949,5846.5987,4471.7657,6027.6294,2025-08-10
2025-08-10,52,08:50,1.043,5824.1807,0.9608,6797.3639,6305.3156,4752.8272,6343.4272,2025-08-10
2025-08-10,53,09:00,1.036,5954.2601,1.0036,6414.59,6528.45,5021.9074,6659.225,2025-08-10
2025-08-10,54,09:10,1.0147,5958.9696,1.0093,6542.3199,6739.0467,5285.4126,6908.242916666667,2025-08-10
2025-08-10,55,09:20,0.9922,5929.5554,0.9542,6469.7692,6958.6421,5543.1742,7157.260833333334,2025-08-10
2025-08-10,56,09:30,0.97,5923.7828,0.8963,6250.85,7102.9125,5788.4093,7406.27875,2025-08-10
2025-08-10,57,09:40,0.9422,5907.586,0.9255,6689.2651,7144.6772,6012.1304,7655.296666666667,2025-08-10
2025-08-10,58,09:50,0.9569,5899.1262,1.0395,7091.15,7461.5496,6216.1528,7904.314583333334,2025-08-10
2025-08-10,59,10:00,0.9977,5902.2196,1.1386,6998.58,7960.2375,6409.5941,8153.3325,2025-08-10
2025-08-10,60,10:10,0.9919,5897.4793,1.1064,6658.6701,8143.7723,6599.3808,8384.78125,2025-08-10
2025-08-10,61,10:20,0.9588,5886.7568,1.0496,6618.0475,8189.96,6766.7204,8616.23,2025-08-10
2025-08-10,62,10:30,0.9549,5873.4708,1.0633,6817.9,8425.5375,6914.5923,8847.67875,2025-08-10
2025-08-10,63,10:40,0.9839,5858.0308,1.0982,6740.4952,8980.1986,7064.2053,9079.1275,2025-08-10
2025-08-10,64,10:50,0.799,5844.9948,0.8268,6709.8929,9325.6073,7197.4315,9310.57625,2025-08-10
2025-08-10,65,11:00,0.5025,5839.0587,0.4123,6894.38,9358.8375,7303.1142,9542.025,2025-08-10
2025-08-10,66,11:10,0.4662,5838.7103,0.3761,7082.0066,9440.3365,7387.6848,9480.554549999999,2025-08-10
2025-08-10,67,11:20,0.5007,5823.4378,0.4444,7049.8532,9435.4145,7459.227,9419.0841,2025-08-10
2025-08-10,68,11:30,0.4827,5814.7932,0.4377,6928.84,9304.2375,7520.7191,9357.61365,2025-08-10
2025-08-10,69,11:40,0.4785,5832.3951,0.4487,7010.1173,9178.9174,7568.2039,9296.1432,2025-08-10
2025-08-10,70,11:50,0.4662,5712.901,0.463,6846.1678,8982.8957,7592.1539,9234.672750000002,2025-08-10
2025-08-10,71,12:00,0.4432,5519.4607,0.4646,6490.58,8676.4875,7601.0433,8676.4875,2025-08-10
2025-08-10,72,12:10,0.4411,5494.7907,0.469,6492.578,8354.0289,7612.316,8553.549683333333,2025-08-10
2025-08-10,73,12:20,0.4551,5514.4524,0.5008,6634.2832,8264.8866,7602.6524,8430.611866666666,2025-08-10
2025-08-10,74,12:30,0.4463,5485.829,0.5168,6701.86,8355.0375,7554.1872,8307.67405,2025-08-10
2025-08-10,75,12:40,0.4113,5462.3628,0.4775,6718.4967,8314.8814,7472.7384,8184.736233333333,2025-08-10
2025-08-10,76,12:50,0.5682,5566.1066,0.6169,6829.7097,8171.2268,7393.4172,8061.7984166666665,2025-08-10
2025-08-10,77,13:00,0.8279,5725.7548,0.8749,6932.32,7905.6,7312.7979,7938.8606,2025-08-10
2025-08-10,78,13:10,0.8636,5739.4957,0.9291,6787.7356,7506.7368,7194.541,7917.66035,2025-08-10
2025-08-10,79,13:20,0.8416,5714.6836,0.8595,6711.0884,7493.7763,7053.1371,7896.4601,2025-08-10
2025-08-10,80,13:30,0.8618,5717.8505,0.8104,6867.93,7815.375,6910.4064,7875.25985,2025-08-10
2025-08-10,81,13:40,0.8623,5708.2486,0.8674,7113.7775,7885.5604,6772.4075,7854.0596,2025-08-10
2025-08-10,82,13:50,0.9026,5696.9182,1.0386,7236.7182,7793.9656,6607.36,7832.85935,2025-08-10
2025-08-10,83,14:00,0.9754,5692.2983,1.1949,7204.25,7714.3875,6412.5085,7811.6591,2025-08-10
2025-08-10,84,14:10,1.0002,5687.1291,1.1706,7136.2352,7683.6595,6214.0158,7657.645616666667,2025-08-10
2025-08-10,85,14:20,0.9978,5678.962,1.1227,6998.8338,7567.6712,6000.7112,7503.6321333333335,2025-08-10
2025-08-10,86,14:30,1.0271,5669.4508,1.1692,6925.1,7349.5875,5766.9816,7349.618649999999,2025-08-10
2025-08-10,87,14:40,1.0906,5664.1948,1.2422,7087.3776,7143.7078,5521.5066,7195.605166666666,2025-08-10
2025-08-10,88,14:50,0.9376,5672.7011,1.0371,7015.26,6952.9965,5268.781,7041.591683333333,2025-08-10
2025-08-10,89,15:00,0.6694,5682.2544,0.6912,6754.64,6753.3,5009.7152,6887.5782,2025-08-10
2025-08-10,90,15:10,0.66,5669.0195,0.6675,6861.4412,6507.3096,4743.4484,6507.53495,2025-08-10
2025-08-10,91,15:20,0.7217,5656.3651,0.7469,7209.1176,6121.6989,4471.224,6127.4917,2025-08-10
2025-08-10,92,15:30,0.7308,5657.0867,0.7564,7367.31,5635.9875,4188.2025,5747.44845,2025-08-10
2025-08-10,93,15:40,0.7534,5662.6008,0.7579,7077.0089,5208.3461,3889.3931,5367.405199999999,2025-08-10
2025-08-10,94,15:50,0.7823,5669.2596,0.8551,7210.3388,4882.5123,3594.5946,4987.3619499999995,2025-08-10
2025-08-10,95,16:00,0.8055,5673.4767,0.9622,7622.53,4637.2125,3303.8878,4607.3187,2025-08-10
2025-08-10,96,16:10,0.8271,5671.0146,0.895,7298.5128,4395.8645,2998.4247,4275.258516666667,2025-08-10
2025-08-10,97,16:20,0.8519,5661.5926,0.8551,6919.0418,4009.7374,2687.4131,3943.1983333333333,2025-08-10
2025-08-10,98,16:30,0.8791,5665.8922,0.9186,6984.02,3538.3125,2383.1779,3611.13815,2025-08-10
2025-08-10,99,16:40,0.9024,5689.0372,0.9662,7301.3448,3200.365,2089.1246,3279.0779666666667,2025-08-10
2025-08-10,100,16:50,0.9163,5603.6614,0.994,7409.8085,2949.8436,1791.0829,2947.0177833333337,2025-08-10
2025-08-10,101,17:00,0.9264,5466.7124,1.0248,7299.58,2705.325,1501.7283,2614.9576,2025-08-10
2025-08-10,102,17:10,0.9462,5467.3939,1.0729,7345.0669,2424.1273,1255.1723,2322.845666666667,2025-08-10
2025-08-10,103,17:20,0.9742,5464.727,1.1359,7420.2876,2087.607,1036.3323,2030.7337333333335,2025-08-10
2025-08-10,104,17:30,0.9862,5492.4458,1.17,7497.25,1736.025,836.7775,1738.6218000000001,2025-08-10
2025-08-10,105,17:40,0.976,5621.7308,1.1397,7551.6128,1439.7693,665.2313,1446.5098666666668,2025-08-10
2025-08-10,106,17:50,1.0742,5091.2126,1.1847,6727.6961,1177.1576,516.6758,1154.3979333333334,2025-08-10
2025-08-10,107,18:00,1.2313,4208.5688,1.3034,5527.06,913.5,386.6731,913.5,2025-08-10
2025-08-10,108,18:10,1.2561,4122.7611,1.3526,5428.7887,633.8454,275.7933,761.25,2025-08-10
2025-08-10,109,18:20,1.2447,4255.9358,1.3614,5593.5862,360.5327,182.9526,609.0,2025-08-10
2025-08-10,110,18:30,1.2545,4225.9524,1.3736,5537.96,141.375,108.3414,456.75000000000006,2025-08-10
2025-08-10,111,18:40,1.2522,4233.3384,1.4107,5602.2818,24.3445,54.3121,304.5000000000001,2025-08-10
2025-08-10,112,18:50,1.2881,4246.4625,1.5236,5624.108,0.0,18.6569,152.2500000000001,2025-08-10
2025-08-10,113,19:00,1.3466,4239.1795,1.6435,5583.02,0.0,0.2753,0.0,2025-08-10
2025-08-10,114,19:10,1.3523,4244.6684,1.6422,5653.6302,1.3719,0.2296,0.0,2025-08-10
2025-08-10,115,19:20,1.3445,4251.9187,1.6519,5686.6621,0.0,0.6007,0.0,2025-08-10
2025-08-10,116,19:30,1.3483,4256.6813,1.696,5648.44,0.0,0.0,0.0,2025-08-10
2025-08-10,117,19:40,1.349,4267.3947,1.6663,5659.6301,0.0985,0.0,0.0,2025-08-10
2025-08-10,118,19:50,1.3473,4269.975,1.6275,5664.241,0.0,0.0,0.0,2025-08-10
2025-08-10,119,20:00,1.3482,4268.6702,1.6175,5662.21,0.0,0.0,0.0,2025-08-10
