date,slot,time_end,price_yuan_per_kwh,load_actual_kw,pv_actual_kw,net_forecast_kw,net_median_forecast_kw,plan_kw,planned_charge_kw,planned_discharge_kw,planned_soc_start_kwh,planned_soc_end_kwh,charge_kw,discharge_kw,emergency_kw,surplus_kw,soc_start_kwh,soc_end_kwh,baseline_without_storage_cost_yuan,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-08-22,69,11:40,0.4785,4102.8446,8759.1774,-2131.45037,-2423.3566499999997,0.0,2131.45037,0.0,5664.547899444444,5984.265454944444,0.0,0.0,0.0,4656.3328,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,70,11:50,0.4662,3984.2457,9191.5113,-2276.549135,-2414.4556000000002,0.0,2276.549135,0.0,5984.265454944444,6325.747825194444,0.0,0.0,0.0,5207.265600000001,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,71,12:00,0.4432,4071.8,9318.5625,-2174.141125,-2547.1725000000006,1414.150737037041,3588.291862037041,0.0,6325.747825194444,6863.9916045,0.0,0.0,0.0,6660.913237037041,10800.0,10800.0,0.0,235.69178950617348,0.0,0.0,0.0,104.45860110913608,0.0,104.45860110913608
2025-08-22,72,12:10,0.4411,3953.846,9196.1673,-2456.2911750000003,-2661.5285,2543.7088249999997,5000.0,0.0,6863.9916045,7613.9916045,0.0,0.0,0.0,7786.030124999999,10800.0,10800.0,0.0,423.95147083333325,0.0,0.0,0.0,187.0049937845833,0.0,187.0049937845833
2025-08-22,73,12:20,0.4551,3882.6146,9162.9634,-2484.01203,-2599.77185,0.0,2484.01203,0.0,7613.9916045,7986.593409,0.0,0.0,0.0,5280.348800000001,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,74,12:30,0.4463,4000.4,9089.8875,-2331.4906249999995,-2471.4462500000004,0.0,2331.4906249999995,0.0,7986.593409,8336.31700275,0.0,0.0,0.0,5089.487500000001,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,75,12:40,0.4113,4145.7268,8579.913,-2253.8382249999995,-2426.1167999999993,2746.1617750000005,5000.0,0.0,8336.31700275,9086.31700275,0.0,0.0,0.0,7180.347975000001,10800.0,10800.0,0.0,457.6936291666667,0.0,0.0,0.0,188.24938967625002,0.0,188.24938967625002
2025-08-22,76,12:50,0.5682,4091.1451,8271.1161,-1936.449415,-2115.1749500000005,0.0,1936.449415,0.0,9086.31700275,9376.784415,0.0,0.0,0.0,4179.971,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,77,13:00,0.8279,3962.62,8334.15,-1452.8925,-1867.7362499999995,0.0,1452.8925,0.0,9376.784415,9594.71829,0.0,0.0,0.0,4371.53,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,78,13:10,0.8636,4076.3069,8306.5941,-1463.0993400000004,-1665.3078000000005,0.0,1463.0993400000004,0.0,9594.71829,9814.183191,0.0,0.0,0.0,4230.287200000001,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,79,13:20,0.8416,4067.7747,8124.5855,-1509.9690600000006,-1773.6878500000003,0.0,1509.9690600000006,0.0,9814.183191,10040.678549999999,0.0,0.0,0.0,4056.8108,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,80,13:30,0.8618,3986.27,7890.0,-1493.4503749999997,-1602.4137499999997,0.0,1493.4503749999997,0.0,10040.678549999999,10264.69610625,0.0,0.0,0.0,3903.73,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,81,13:40,0.8623,4256.8549,7727.3786,-1007.89968,-1561.9967999999994,0.0,1007.89968,0.0,10264.69610625,10415.881058250001,0.0,0.0,0.0,3470.5236999999997,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,82,13:50,0.9026,4472.5696,7619.2888,-815.8285649999999,-1369.72325,0.0,815.8285649999999,0.0,10415.881058250001,10538.255343,0.0,0.0,0.0,3146.7192000000005,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,83,14:00,0.9754,4379.06,7502.775,-608.1284999999996,-1195.3624999999997,0.0,608.1284999999996,0.0,10538.255343,10629.474618,0.0,0.0,0.0,3123.7149999999992,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,84,14:10,1.0002,4168.8356,7309.2919,-539.3419849999998,-1004.0668999999998,0.0,539.3419849999998,0.0,10629.474618,10710.37591575,0.0,0.0,0.0,3140.4563,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,85,14:20,0.9978,4319.7915,6989.8169,-234.10228999999973,-831.0139499999996,0.0,234.10228999999973,0.0,10710.37591575,10745.49125925,0.0,0.0,0.0,2670.0253999999995,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,86,14:30,1.0271,4608.56,6598.4625,-329.9083749999999,-523.3712499999997,0.0,329.9083749999999,0.0,10745.49125925,10794.9775155,0.0,0.0,0.0,1989.9024999999992,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,87,14:40,1.0906,4369.5779,6236.4847,-33.48322999999959,-110.95035000000007,0.0,33.48322999999959,0.0,10794.9775155,10800.0,0.0,0.0,0.0,1866.9067999999997,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,88,14:50,0.9376,4212.6834,5811.6588,351.31510500000013,67.11715000000004,0.0,0.0,351.31510500000013,10800.0,10734.941647222222,0.0,0.0,0.0,1598.9754000000003,10800.0,10800.0,54.89884040800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,89,15:00,0.6694,4389.83,5422.35,592.2833750000002,398.19875,592.2833750000002,0.0,0.0,10734.941647222222,10734.941647222222,0.0,0.0,0.0,1624.8033750000006,10800.0,10800.0,66.07908187083335,98.71389583333337,0.0,0.0,0.0,66.07908187083335,0.0,66.07908187083335
2025-08-22,90,15:10,0.66,4533.055,5304.0277,868.7004400000004,689.9067000000005,1302.422791851854,433.7223518518537,0.0,10734.941647222222,10800.0,0.0,0.0,0.0,2073.3954918518534,10800.0,10800.0,95.55704840000004,217.07046530864233,0.0,0.0,0.0,143.26650710370393,0.0,143.26650710370393
2025-08-22,91,15:20,0.7217,4540.0771,5282.5072,1081.34252,983.3561999999997,1081.34252,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1823.7726199999995,10800.0,10800.0,130.06748278066664,180.22375333333332,0.0,0.0,0.0,130.06748278066667,0.0,130.06748278066667
2025-08-22,92,15:30,0.7308,4487.71,5126.025,1490.8802500000002,1218.2549999999997,1490.8802500000002,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2129.1952499999998,10800.0,10800.0,181.58921445000001,248.4800416666667,0.0,0.0,0.0,181.58921445000001,0.0,181.58921445000001
2025-08-22,93,15:40,0.7534,4492.478,4750.6437,1825.7512500000003,1710.84645,1825.7512500000003,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2083.91695,10800.0,10800.0,229.25349862500002,304.291875,0.0,0.0,0.0,229.253498625,0.0,229.253498625
2025-08-22,94,15:50,0.7823,4419.705,4458.1836,2226.17842,2050.53685,2226.17842,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2264.6570200000006,10800.0,10800.0,290.2565629943333,371.0297366666667,0.0,0.0,0.0,290.25656299433336,0.0,290.25656299433336
2025-08-22,95,16:00,0.8055,4310.51,4290.225,2335.213625,2229.55625,2335.213625,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2314.928625,10800.0,10800.0,313.50242915624995,389.2022708333333,0.0,0.0,0.0,313.50242915624995,0.0,313.50242915624995
2025-08-22,96,16:10,0.8271,4384.7486,4009.8587,2827.1290900000004,2621.86965,2827.1290900000004,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2452.2391900000007,10800.0,10800.0,389.7197450565,471.1881816666667,0.0,0.0,0.0,389.7197450565,0.0,389.7197450565
2025-08-22,97,16:20,0.8519,4614.8479,3687.1281,3106.1635599999995,2940.5652999999998,3106.1635599999995,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2178.4437599999997,10800.0,10800.0,441.02345612733325,517.6939266666666,0.0,0.0,0.0,441.02345612733325,0.0,441.02345612733325
2025-08-22,98,16:30,0.8791,4832.09,3388.0875,3474.3595,3385.1087500000003,3474.3595,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2030.357,10800.0,10800.0,509.05157274166663,579.0599166666666,0.0,0.0,0.0,509.0515727416666,0.0,509.0515727416666
2025-08-22,99,16:40,0.9024,4790.5721,3084.5603,3849.0911,3781.2613499999998,3849.0911,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2143.0793,10800.0,10800.0,578.90330144,641.5151833333333,0.0,0.0,0.0,578.90330144,0.0,578.90330144
2025-08-22,100,16:50,0.9163,4270.6798,2716.1346,4266.119645000001,4084.47305,4266.119645000001,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2711.5744450000007,10800.0,10800.0,651.5075717855834,711.0199408333334,0.0,0.0,0.0,651.5075717855834,0.0,651.5075717855834
2025-08-22,101,17:00,0.9264,3706.62,2354.625,4509.557374999999,4324.179999999999,4509.557374999999,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,3157.5623749999995,10800.0,10800.0,696.2756586999999,751.5928958333332,0.0,0.0,0.0,696.2756586999999,0.0,696.2756586999999
2025-08-22,102,17:10,0.9462,3829.939,2140.2321,4916.632055,4694.20255,4916.632055,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,3226.9251550000004,10800.0,10800.0,775.3528750735001,819.4386758333333,0.0,0.0,0.0,775.3528750735,0.0,775.3528750735
2025-08-22,103,17:20,0.9742,4006.1208,1934.5924,5187.5778900000005,5105.855350000001,5187.5778900000005,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,3116.0494900000003,10800.0,10800.0,842.2897300730001,864.596315,0.0,0.0,0.0,842.289730073,0.0,842.289730073
2025-08-22,104,17:30,0.9862,3939.26,1648.9875,5620.370125,5452.2162499999995,5620.370125,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,3330.0976250000003,10800.0,10800.0,923.8015028791666,936.7283541666667,0.0,0.0,0.0,923.8015028791666,0.0,923.8015028791666
2025-08-22,105,17:40,0.976,3933.7688,1320.7141,6239.000295,6124.94385,6239.000295,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,3625.945595,10800.0,10800.0,1014.8773813199998,1039.8333825,0.0,0.0,0.0,1014.8773813199999,0.0,1014.8773813199999
2025-08-22,106,17:50,1.0742,3952.9455,1005.7219,5876.9055100000005,5795.0431499999995,5876.9055100000005,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,2929.6819100000007,10800.0,10800.0,1052.1619831403334,979.4842516666668,0.0,0.0,0.0,1052.1619831403334,0.0,1052.1619831403334
2025-08-22,107,18:00,1.2313,4015.88,714.6375,4789.137625,4683.29125,4789.137625,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1487.895125,10800.0,10800.0,982.8108596104167,798.1896041666666,0.0,0.0,0.0,982.8108596104166,0.0,982.8108596104166
2025-08-22,108,18:10,1.2561,4193.5347,423.0555,4847.7348950000005,4811.2516,4847.7348950000005,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1077.2556950000003,10800.0,10800.0,1014.87330026825,807.9558158333334,0.0,0.0,0.0,1014.8733002682501,0.0,1014.8733002682501
2025-08-22,109,18:20,1.2447,4186.2665,162.08,5373.864285,5297.39935,5373.864285,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1349.6777849999999,10800.0,10800.0,1114.8081459232499,895.6440474999999,0.0,0.0,0.0,1114.8081459232499,0.0,1114.8081459232499
2025-08-22,110,18:30,1.2545,3973.07,0.0,5599.3835,5464.3975,5599.3835,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1626.3134999999997,10800.0,10800.0,1170.7377667916667,933.2305833333332,0.0,0.0,0.0,1170.7377667916664,0.0,1170.7377667916664
2025-08-22,111,18:40,1.2522,3881.8816,0.0,5641.6206,5586.599099999999,5641.6206,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1759.739,10800.0,10800.0,1177.40621922,940.2701,0.0,0.0,0.0,1177.40621922,0.0,1177.40621922
2025-08-22,112,18:50,1.2881,4122.664,5.5612,5606.96417,5548.6728,5606.96417,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1489.8613700000005,10800.0,10800.0,1203.7217578961668,934.4940283333333,0.0,0.0,0.0,1203.7217578961665,0.0,1203.7217578961665
2025-08-22,113,19:00,1.3466,4370.1,0.0,5620.6715,5494.945,620.6715000000004,0.0,5000.0,10800.0,9874.074074074075,0.0,3749.4285,0.0,0.0,10800.0,10105.66138888889,1261.4660403166667,103.44525000000006,0.0,624.9047499999999,0.0,139.2993736500001,0.0,139.2993736500001
2025-08-22,114,19:10,1.3523,4101.3618,0.0,5665.01616,5552.3376,665.0161600000001,0.0,5000.0,9874.074074074075,8948.14814814815,0.0,3436.3456399999995,0.0,0.0,10105.66138888889,9469.301085185187,1276.800225528,110.83602666666668,0.0,572.7242733333333,0.0,149.88355886133337,0.0,149.88355886133337
2025-08-22,115,19:20,1.3445,3971.8856,0.3993,5773.248305,5703.92165,773.2483050000001,0.0,5000.0,8948.14814814815,8022.2222222222235,0.0,3198.237995,0.0,0.0,9469.301085185187,8877.034789814816,1293.6887243454166,128.8747175,0.0,533.0396658333333,0.0,173.27205767875,0.0,173.27205767875
2025-08-22,116,19:30,1.3483,4062.53,0.0,5745.05,5701.705,745.0500000000002,0.0,5000.0,8022.2222222222235,7096.296296296297,0.0,3317.48,0.0,0.0,8877.034789814816,8262.686641666667,1291.0084858333335,124.17500000000003,0.0,552.9133333333333,0.0,167.42515250000005,0.0,167.42515250000005
2025-08-22,117,19:40,1.349,3865.0912,0.0,5693.275930000001,5644.3269,693.2759300000007,0.0,5000.0,7096.296296296297,6170.370370370371,0.0,3171.815269999999,0.0,0.0,8262.686641666667,7675.313443518519,1280.0382049283335,115.54598833333344,0.0,528.6358783333332,0.0,155.8715382616668,0.0,155.8715382616668
2025-08-22,118,19:50,1.3473,3967.1522,0.0287,5671.1444,5642.41905,671.1444000000001,0.0,5000.0,6170.370370370371,5244.444444444445,0.0,3295.9791,0.0,0.0,7675.313443518519,7064.946943518519,1273.45547502,111.85740000000001,0.0,549.32985,0.0,150.70547502000002,0.0,150.70547502000002
2025-08-22,119,20:00,1.3482,4179.88,0.0,5696.203,5652.295,696.2030000000004,0.0,5000.0,5244.444444444445,4318.518518518519,0.0,3483.6769999999997,0.0,0.0,7064.946943518519,6419.821573148149,1279.9368141,116.0338333333334,0.0,580.6128333333332,0.0,156.4368141000001,0.0,156.4368141000001
2025-08-22,120,20:10,1.3513,3754.2191,0.0,5609.70144,5598.83015,609.7014399999998,0.0,5000.0,4318.518518518519,3392.592592592593,0.0,3144.51766,0.0,0.0,6419.821573148149,5837.503487962964,1263.398259312,101.61690666666664,0.0,524.0862766666667,0.0,137.31492597866662,0.0,137.31492597866662
2025-08-22,121,20:20,1.34,3866.3463,0.0021,5697.10768,5617.17345,3857.107679999999,0.0,1840.000000000001,3392.592592592593,3051.851851851852,0.0,9.236520000000837,0.0,0.0,5837.503487962964,5835.793021296297,1272.3540485333333,642.8512799999999,0.0,1.5394200000001395,0.0,861.4207151999999,0.0,861.4207151999999
2025-08-22,122,20:30,1.3489,4507.04,0.0,5689.5650000000005,5618.13,689.5650000000005,0.0,5000.0,3051.851851851852,2125.925925925926,0.0,3817.4749999999995,0.0,0.0,5835.793021296297,5128.853206481483,1279.1090380833334,114.92750000000008,0.0,636.2458333333332,0.0,155.0257047500001,0.0,155.0257047500001
2025-08-22,123,20:40,1.3952,4420.8052,0.0,5746.568765,5632.22475,746.568765,0.0,5000.0,2125.925925925926,1200.0,0.0,3674.236435,0.0,0.0,5128.853206481483,4448.439051851853,1336.2687901546665,124.42812749999999,0.0,612.3727391666666,0.0,173.602123488,0.0,173.602123488
2025-08-22,124,20:50,1.2226,4065.575,0.0,5712.2114200000005,5688.44915,5712.2114200000005,0.0,0.0,1200.0,1200.0,1646.6364200000007,0.0,0.0,0.0,4448.439051851853,4695.434514851853,1163.9582803486667,952.0352366666667,274.4394033333334,0.0,0.0,1163.9582803486667,0.0,1163.9582803486667
2025-08-22,125,21:00,0.9332,4007.27,0.0,5747.7875,5678.4,5747.7875,0.0,0.0,1200.0,1200.0,1740.5175000000004,0.0,0.0,0.0,4695.434514851853,4956.512139851853,893.9725491666668,957.9645833333334,290.08625000000006,0.0,0.0,893.9725491666668,0.0,893.9725491666668
2025-08-22,126,21:10,0.9068,4301.2873,0.0,5638.19955,5601.84935,5638.19955,0.0,0.0,1200.0,1200.0,1336.9122500000003,0.0,0.0,0.0,4956.512139851853,5157.048977351853,852.11989199,939.699925,222.81870833333338,0.0,0.0,852.11989199,0.0,852.11989199
2025-08-22,127,21:20,0.9371,4350.0497,0.0,5592.8849,5559.909299999999,5592.8849,0.0,0.0,1200.0,1200.0,1242.8352000000004,0.0,0.0,0.0,5157.048977351853,5343.474257351853,873.5154066316666,932.1474833333333,207.13920000000007,0.0,0.0,873.5154066316667,0.0,873.5154066316667
2025-08-22,128,21:30,0.9371,4166.91,0.0,5648.765,5613.545,5648.765,0.0,0.0,1200.0,1200.0,1481.8550000000005,0.0,0.0,0.0,5343.474257351853,5565.752507351854,882.2429469166668,941.4608333333333,246.9758333333334,0.0,0.0,882.2429469166667,0.0,882.2429469166667
2025-08-22,129,21:40,0.9871,4241.1226,0.0,5771.5034049999995,5718.08875,5771.5034049999995,0.0,0.0,1200.0,1200.0,1530.3808049999998,0.0,0.0,0.0,5565.752507351854,5795.309628101853,949.5085018459165,961.9172341666665,255.06346749999994,0.0,0.0,949.5085018459165,0.0,949.5085018459165
2025-08-22,130,21:50,0.7764,3933.4282,0.0,5340.742685,5253.9799,5340.742685,0.0,0.0,1200.0,1200.0,1407.3144850000003,0.0,0.0,0.0,5795.309628101853,6006.406800851853,691.092103439,890.1237808333333,234.55241416666672,0.0,0.0,691.092103439,0.0,691.092103439
2025-08-22,131,22:00,0.4209,3444.26,0.0,4554.371,4428.495000000001,9554.371,5000.0,0.0,1200.0,1950.0,5000.0,0.0,0.0,1110.110999999999,6006.406800851853,6756.406800851853,319.48912565,1592.3951666666665,833.3333333333333,0.0,0.0,670.2391256499999,0.0,670.2391256499999
2025-08-22,132,22:10,0.3859,3699.4992,0.0,4517.287285,4491.3857499999995,9517.287285,5000.0,0.0,1950.0,2700.0,5000.0,0.0,0.0,817.7880850000001,6756.406800851853,7506.406800851853,290.53686054691667,1586.2145475,833.3333333333333,0.0,0.0,612.12019388025,0.0,612.12019388025
2025-08-22,133,22:20,0.4368,4031.6423,0.0,4592.09807,4466.0599999999995,4592.09807,0.0,0.0,2700.0,2700.0,560.45577,0.0,0.0,0.0,7506.406800851853,7590.475166351854,334.304739496,765.3496783333333,93.409295,0.0,0.0,334.30473949599997,0.0,334.30473949599997
2025-08-22,134,22:30,0.4198,3953.22,0.0,4469.0705,4413.575000000001,9469.0705,5000.0,0.0,2700.0,3450.0,5000.0,0.0,0.0,515.8505000000005,7590.475166351854,8340.475166351855,312.6859659833333,1578.1784166666666,833.3333333333333,0.0,0.0,662.5192993166667,0.0,662.5192993166667
2025-08-22,135,22:40,0.4186,3615.564,0.0,4516.19693,4422.0472,9516.19693,5000.0,0.0,3450.0,4200.0,5000.0,0.0,0.0,900.6329299999998,8340.475166351855,9090.475166351855,315.08000581633337,1586.0328216666667,833.3333333333333,0.0,0.0,663.9133391496667,0.0,663.9133391496667
2025-08-22,136,22:50,0.4241,3352.5051,0.0,4597.909645,4512.15905,4597.909645,0.0,0.0,4200.0,4200.0,1245.4045449999999,0.0,0.0,0.0,9090.475166351855,9277.285848101854,324.99558007408325,766.3182741666666,207.56742416666663,0.0,0.0,324.9955800740833,0.0,324.9955800740833
2025-08-22,137,23:00,0.4237,3320.88,0.0,4557.237,4422.29,9557.237000000001,5000.0,0.0,4200.0,4950.0,5000.0,0.0,0.0,1236.3570000000009,9277.285848101854,10027.285848101854,321.81688615,1592.8728333333333,833.3333333333333,0.0,0.0,674.9002194833333,0.0,674.9002194833333
2025-08-22,138,23:10,0.4248,3427.2339,0.0,4431.8702299999995,4375.73715,4431.8702299999995,0.0,0.0,4950.0,4950.0,1004.6363299999994,0.0,0.0,0.0,10027.285848101854,10177.981297601853,313.77641228399995,738.6450383333332,167.43938833333323,0.0,0.0,313.77641228399995,0.0,313.77641228399995
2025-08-22,139,23:20,0.424,3452.4563,0.0,4393.58393,4354.93455,4393.58393,0.0,0.0,4950.0,4950.0,941.12763,0.0,0.0,0.0,10177.981297601853,10319.150442101853,310.4799310533333,732.2639883333333,156.854605,0.0,0.0,310.4799310533333,0.0,310.4799310533333
2025-08-22,140,23:30,0.422,3398.67,0.0,4437.522,4325.360000000001,9437.522,5000.0,0.0,4950.0,5700.0,3205.6637193209826,0.0,0.0,2833.188280679018,10319.150442101853,10800.0,312.105714,1572.9203333333335,534.2772865534971,0.0,0.0,663.7723806666667,0.0,663.7723806666667
2025-08-22,141,23:40,0.424,3433.5695,0.0,4518.87942,4436.5607,6518.87942,2000.0,0.0,5700.0,6000.0,0.0,0.0,0.0,3085.30992,10800.0,10800.0,319.33414568,1086.4799033333334,0.0,0.0,0.0,460.6674790133333,0.0,460.6674790133333
2025-08-22,142,23:50,0.4271,3398.5758,0.0,4474.487725,4392.9950499999995,4474.487725,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,1075.9119249999999,10800.0,10800.0,318.5089512245833,745.7479541666667,0.0,0.0,0.0,318.5089512245833,0.0,318.5089512245833
2025-08-22,143,24:00,0.4276,3335.89,0.0,4563.105500000001,4457.94,4563.105500000001,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,1227.2155000000007,10800.0,10800.0,325.19731863333334,760.5175833333334,0.0,0.0,0.0,325.19731863333334,0.0,325.19731863333334
2025-08-23,0,00:10,0.4248,3471.19,0.0,4525.9904050000005,4434.5069,4525.990404999997,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1054.8004049999968,10800.0,10800.0,320.440120674,754.3317341666661,0.0,0.0,0.0,320.4401206739998,0.0,320.4401206739998
2025-08-23,1,00:20,0.4245,3628.8318,0.0,4444.430485,4397.1235,4444.430485,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,815.5986849999999,10800.0,10800.0,314.44345681374995,740.7384141666666,0.0,0.0,0.0,314.44345681375,0.0,314.44345681375
2025-08-23,2,00:30,0.4269,3647.14,0.0,4430.4675,4364.825,4430.4675,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,783.3274999999999,10800.0,10800.0,315.22776262499997,738.4112499999999,0.0,0.0,0.0,315.22776262499997,0.0,315.22776262499997
2025-08-23,3,00:40,0.4272,3512.2122,0.0,4404.081955000001,4342.497,4404.081955000001,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,891.8697550000006,10800.0,10800.0,313.570635196,734.0136591666667,0.0,0.0,0.0,313.570635196,0.0,313.570635196
2025-08-23,4,00:50,0.4271,3332.0303,0.0,4493.634835,4438.7798,4493.634835,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1161.604535,10800.0,10800.0,319.8719063380833,748.9391391666666,0.0,0.0,0.0,319.87190633808325,0.0,319.87190633808325
2025-08-23,5,01:00,0.4285,3255.66,0.0,4508.2505,4424.775,4508.2505,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1252.5905000000002,10800.0,10800.0,321.96422320833335,751.3750833333334,0.0,0.0,0.0,321.96422320833335,0.0,321.96422320833335
2025-08-23,6,01:10,0.4311,3341.1044,0.0,4318.234345,4230.39065,4318.234345,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,977.1299449999997,10800.0,10800.0,310.26513768825,719.7057241666666,0.0,0.0,0.0,310.26513768825,0.0,310.26513768825
2025-08-23,7,01:20,0.4302,3257.1049,0.0,4197.63576,4156.0308,4197.63576,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,940.5308600000003,10800.0,10800.0,300.970483992,699.60596,0.0,0.0,0.0,300.970483992,0.0,300.970483992
2025-08-23,8,01:30,0.4279,3089.09,0.0,4295.847,4159.335,4295.847,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1206.7569999999996,10800.0,10800.0,306.36548854999995,715.9744999999999,0.0,0.0,0.0,306.36548854999995,0.0,306.36548854999995
2025-08-23,9,01:40,0.4312,3242.4188,0.0,4303.16184,4252.8397,4303.16184,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1060.7430399999998,10800.0,10800.0,309.25389756799996,717.19364,0.0,0.0,0.0,309.253897568,0.0,309.253897568
2025-08-23,10,01:50,0.4333,3362.5608,0.0,4223.836215,4170.606900000001,4223.836215,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,861.2754150000001,10800.0,10800.0,305.03137199325,703.9727025,0.0,0.0,0.0,305.03137199325,0.0,305.03137199325
2025-08-23,11,02:00,0.4311,3284.26,0.0,4183.6415,4100.4800000000005,4183.6415,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,899.3814999999995,10800.0,10800.0,300.59464177499996,697.2735833333332,0.0,0.0,0.0,300.59464177499996,0.0,300.59464177499996
2025-08-23,12,02:10,0.4293,3215.4899,0.0,4277.0969350000005,4191.11655,4277.0969350000005,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1061.6070350000005,10800.0,10800.0,306.02628569925,712.8494891666667,0.0,0.0,0.0,306.02628569925,0.0,306.02628569925
2025-08-23,13,02:20,0.4324,3304.9844,0.0,4228.975725,4126.50735,4228.975725,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,923.9913250000004,10800.0,10800.0,304.768183915,704.8292875,0.0,0.0,0.0,304.768183915,0.0,304.768183915
2025-08-23,14,02:30,0.4367,3396.46,0.0,4195.758,4165.525,4195.758,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,799.2979999999998,10800.0,10800.0,305.3812531,699.2929999999999,0.0,0.0,0.0,305.3812530999999,0.0,305.3812530999999
2025-08-23,15,02:40,0.4348,3200.8805,0.0,4345.534215,4105.69925,4345.534215,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1144.6537149999995,10800.0,10800.0,314.90637944699995,724.2557024999999,0.0,0.0,0.0,314.90637944699995,0.0,314.90637944699995
2025-08-23,16,02:50,0.4335,3034.5392,0.0,4209.1674,4176.0682,4209.1674,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,1174.6282,10800.0,10800.0,304.11234465,701.5279,0.0,0.0,0.0,304.11234465,0.0,304.11234465
2025-08-23,17,03:00,0.4357,3195.94,0.0,4194.523,4153.335,4194.523,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,998.5830000000001,10800.0,10800.0,304.5922785166666,699.0871666666667,0.0,0.0,0.0,304.5922785166667,0.0,304.5922785166667
2025-08-23,18,03:10,0.4374,3600.8279,0.0,4250.265575,4152.47935,4250.265575,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,649.4376750000001,10800.0,10800.0,309.8443604175,708.3775958333333,0.0,0.0,0.0,309.8443604175,0.0,309.8443604175
