variant,date,slot,time_interval,issue_datetime,issue_hour,target_end,price_yuan_per_kwh,price_forecast_yuan_per_kwh,price_radius_yuan_per_kwh,price_optimization_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,risk_requirement_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
4-3,2025-07-15,111,18:30-18:40,2025-07-15 18:00:00,18,2025-07-15 18:40:00,1.4107000000,1.3773348020,0.0684534281,1.4457882300,5807.4057000000,215.8986000000,5969.6005859375,377.9000000000,325.3075090625,970.5336304340,986.1680158333,15.6343853993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,54.2501658333,10800.0000000000,10800.0000000000,1369.1317924533,33.0831412242,0.0000000000,1402.2149336775
4-3,2025-07-15,112,18:40-18:50,2025-07-15 18:00:00,18,2025-07-15 18:50:00,1.5310000000,1.5441260877,0.1081981349,1.6523242227,5866.6701000000,83.3818000000,6076.9321289062,188.9500000000,244.5287909375,1020.8027507769,1022.0844999740,1.2817491970,0.0000000000,0.0000000000,0.0000000000,0.0000000000,58.2031166406,10800.0000000000,10800.0000000000,1562.8490114394,2.9435370310,0.0000000000,1565.7925484705
4-3,2025-07-15,113,18:50-19:00,2025-07-15 18:00:00,18,2025-07-15 19:00:00,1.7039000000,1.7665449852,0.1660350576,1.9325800428,5964.4900000000,0.0000000000,6140.8906250000,0.0000000000,335.7341851563,246.1047883594,246.1047883594,0.0000000000,0.0000000000,0.0000000000,747.9768783073,0.0000000000,0.0000000000,10800.0000000000,9968.9145796586,419.3379488855,0.0000000000,0.0000000000,419.3379488855
4-3,2025-07-15,114,19:00-19:10,2025-07-15 18:00:00,18,2025-07-15 19:10:00,1.7416000000,1.7821201410,0.1968426919,1.9789628329,5959.0358000000,0.0000000000,6101.8286132812,0.0000000000,383.1011649740,247.4374908203,247.4882963759,0.0508055556,0.0000000000,0.0000000000,745.6843369575,0.0000000000,0.0000000000,9968.9145796586,9140.3764274836,430.9371340127,0.1327244333,0.0000000000,431.0698584460
4-3,2025-07-15,115,19:10-19:20,2025-07-15 18:00:00,18,2025-07-15 19:20:00,1.6953000000,1.7558569855,0.1603260473,1.9161830328,5899.7937000000,2.8801000000,5883.1450195312,0.0000000000,387.1502721094,211.7158819401,211.7158819401,0.0000000000,0.0000000000,0.0000000000,771.1030513932,0.0000000000,0.0000000000,9140.3764274836,8283.5952592689,358.9219346531,0.0000000000,0.0000000000,358.9219346531
4-3,2025-07-15,116,19:20-19:30,2025-07-15 18:00:00,18,2025-07-15 19:30:00,1.6493000000,1.7804555898,0.1504420123,1.9308976021,5897.2600000000,0.0000000000,6083.7690429688,0.0000000000,339.6647734375,237.2389694010,237.2389694010,0.0000000000,0.0000000000,0.0000000000,745.6376972656,0.0000000000,0.0000000000,8283.5952592689,7455.1089289738,391.2782322331,0.0000000000,0.0000000000,391.2782322331
4-3,2025-07-15,117,19:30-19:40,2025-07-15 18:00:00,18,2025-07-15 19:40:00,1.6408000000,1.7817213803,0.1630781353,1.9447995156,5983.8094000000,0.0000000000,6099.2797851562,0.0000000000,291.3004175000,231.7633671094,231.7633671094,0.0000000000,0.0000000000,0.0000000000,765.5381995573,0.0000000000,0.0000000000,7455.1089289738,6604.5109294657,380.2773327531,0.0000000000,0.0000000000,380.2773327531
4-3,2025-07-15,118,19:40-19:50,2025-07-15 18:00:00,18,2025-07-15 19:50:00,1.6368000000,1.7471079956,0.1767015940,1.9238095896,5853.8373000000,0.2068000000,6112.2524414062,0.0000000000,283.0477120312,759.2166922396,759.2166922396,0.0000000000,0.0000000000,0.0000000000,216.3883910938,0.0000000000,0.0000000000,6604.5109294657,6364.0793838059,1242.6858818577,0.0000000000,0.0000000000,1242.6858818577
4-3,2025-07-15,119,19:50-20:00,2025-07-15 18:00:00,18,2025-07-15 20:00:00,1.6344000000,1.7387976441,0.1847052095,1.9235028536,5618.8900000000,0.0000000000,6175.5971679688,0.0000000000,337.9018046875,252.2498287760,252.2498287760,0.0000000000,0.0000000000,0.0000000000,684.2318378906,0.0000000000,0.0000000000,6364.0793838059,5603.8217861497,412.2771201516,0.0000000000,0.0000000000,412.2771201516
4-3,2025-07-15,120,20:00-20:10,2025-07-15 18:00:00,18,2025-07-15 20:10:00,1.6537000000,1.8164439609,0.1873967059,2.0038406668,5700.0563000000,0.0000000000,6101.6123046875,0.0000000000,260.8895440625,227.0836414583,227.0836414583,0.0000000000,0.0000000000,0.0000000000,722.9257418750,0.0000000000,0.0000000000,5603.8217861497,4800.5709618441,375.5282178796,0.0000000000,0.0000000000,375.5282178796
4-3,2025-07-15,121,20:10-20:20,2025-07-15 18:00:00,18,2025-07-15 20:20:00,1.6210000000,1.8145487936,0.1892668293,2.0038156230,5767.0693000000,0.0148000000,6102.5747070312,0.0000000000,96.3367692187,199.8185793750,199.8185793750,0.0000000000,0.0000000000,0.0000000000,761.3571706250,0.0000000000,0.0000000000,4800.5709618441,3954.6185500386,323.9059171669,0.0000000000,0.0000000000,323.9059171669
4-3,2025-07-15,122,20:20-20:30,2025-07-15 18:00:00,18,2025-07-15 20:30:00,1.6085000000,1.7779818453,0.1795336059,1.9575154512,5696.1900000000,0.0000000000,6154.8984375000,0.0000000000,241.6131914063,232.7519381510,232.7519381510,0.0000000000,0.0000000000,0.0000000000,716.6130618490,0.0000000000,0.0000000000,3954.6185500386,3158.3818146508,374.3814925160,0.0000000000,0.0000000000,374.3814925160
4-3,2025-07-15,123,20:30-20:40,2025-07-15 18:00:00,18,2025-07-15 20:40:00,1.7142000000,1.8577449603,0.2032591666,2.0610041269,5697.2647000000,0.0000000000,6136.2500000000,0.0000000000,226.1843576563,227.0723929427,227.0723929427,0.0000000000,0.0000000000,0.0000000000,722.4717237240,0.0000000000,0.0000000000,3158.3818146508,2355.6354549576,389.2474959824,0.0000000000,0.0000000000,389.2474959824
4-3,2025-07-15,124,20:40-20:50,2025-07-15 18:00:00,18,2025-07-15 20:50:00,1.4938000000,1.5929417671,0.1426152282,1.7355569952,5719.2499000000,0.0011000000,6126.7324218750,0.0000000000,269.7055569531,1066.0729964714,1066.0729964714,0.0000000000,0.0000000000,112.8648631380,0.0000000000,0.0000000000,0.0000000000,2355.6354549576,2457.2138317818,1592.4998421289,0.0000000000,0.0000000000,1592.4998421289
4-3,2025-07-15,125,20:50-21:00,2025-07-15 18:00:00,18,2025-07-15 21:00:00,1.0601000000,1.1247687494,0.0803877623,1.2051565117,5739.1700000000,0.0000000000,6040.1904296875,0.0000000000,289.8372734375,1055.0046171875,1055.0046171875,0.0000000000,0.0000000000,98.4762838542,0.0000000000,0.0000000000,0.0000000000,2457.2138317818,2545.8424872505,1118.4103946805,0.0000000000,0.0000000000,1118.4103946805
4-3,2025-07-15,126,21:00-21:10,2025-07-15 18:00:00,18,2025-07-15 21:10:00,1.0041000000,1.0978348900,0.0552936736,1.1531285636,5817.7245000000,0.0000000000,6172.8613281250,0.0000000000,251.2571909375,1070.6864198437,1070.6864198437,0.0000000000,0.0000000000,101.0656698437,0.0000000000,0.0000000000,0.0000000000,2545.8424872505,2636.8015901099,1075.0762341651,0.0000000000,0.0000000000,1075.0762341651
4-3,2025-07-15,127,21:10-21:20,2025-07-15 18:00:00,18,2025-07-15 21:20:00,1.0639000000,1.1576438125,0.0676548172,1.2252986296,5958.5819000000,0.0000000000,6127.2329101562,0.0000000000,222.8922473438,1058.3541929167,1058.3541929167,0.0000000000,0.0000000000,65.2572095833,0.0000000000,0.0000000000,0.0000000000,2636.8015901099,2695.5330787349,1125.9830258440,0.0000000000,0.0000000000,1125.9830258440
4-3,2025-07-15,128,21:20-21:30,2025-07-15 18:00:00,18,2025-07-15 21:30:00,1.0866000000,1.1361277108,0.0672924075,1.2034201182,6127.4200000000,0.0000000000,6133.4907226562,0.0000000000,372.2879492188,1084.2964453125,1084.2964453125,0.0000000000,0.0000000000,63.0597786458,0.0000000000,0.0000000000,0.0000000000,2695.5330787349,2752.2868795162,1178.1965174766,0.0000000000,0.0000000000,1178.1965174766
4-3,2025-07-15,129,21:30-21:40,2025-07-15 18:00:00,18,2025-07-15 21:40:00,1.1492000000,1.1787116345,0.0630184127,1.2417300472,6167.8563000000,0.0000000000,6212.3159179688,0.0000000000,239.0744155469,1075.2317222526,1075.2317222526,0.0000000000,0.0000000000,47.2556722526,0.0000000000,0.0000000000,0.0000000000,2752.2868795162,2794.8169845435,1235.6562952127,0.0000000000,0.0000000000,1235.6562952127
4-3,2025-07-15,130,21:40-21:50,2025-07-15 18:00:00,18,2025-07-15 21:50:00,0.9524000000,0.9357367033,0.0635266502,0.9992633535,5569.2190000000,0.0000000000,5609.6826171875,0.0000000000,349.9326226563,993.2692066406,993.2692066406,0.0000000000,0.0000000000,65.0660399740,0.0000000000,0.0000000000,0.0000000000,2794.8169845435,2853.3764205201,945.9895924045,0.0000000000,0.0000000000,945.9895924045
4-3,2025-07-15,131,21:50-22:00,2025-07-15 18:00:00,18,2025-07-15 22:00:00,0.5960000000,0.5397940355,0.0601902722,0.5999843077,4717.9200000000,0.0000000000,4850.2041015625,0.0000000000,432.1415234375,1713.7242708333,1713.7242708333,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,94.0709375000,2853.3764205201,3603.3764205201,1021.3796654167,0.0000000000,0.0000000000,1021.3796654167
4-3,2025-07-15,132,22:00-22:10,2025-07-15 18:00:00,18,2025-07-15 22:10:00,0.5187000000,0.5261211766,0.0652416501,0.5913628267,4561.5320000000,0.0000000000,4778.8818359375,0.0000000000,416.2471920312,1699.1881713281,1699.1881713281,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,105.5995046615,3603.3764205201,4353.3764205201,881.3689044679,0.0000000000,0.0000000000,881.3689044679
4-3,2025-07-15,133,22:10-22:20,2025-07-15 18:00:00,18,2025-07-15 22:20:00,0.5327000000,0.6095770998,0.0878623750,0.6974394748,4396.1465000000,0.0000000000,4837.6240234375,0.0000000000,551.3278183594,898.1586402995,898.1586402995,0.0000000000,0.0000000000,165.4675569661,0.0000000000,0.0000000000,0.0000000000,4353.3764205201,4502.2972217896,478.4491076875,0.0000000000,0.0000000000,478.4491076875
4-3,2025-07-15,134,22:20-22:30,2025-07-15 18:00:00,18,2025-07-15 22:30:00,0.4973000000,0.5919064908,0.0754432093,0.6673497001,4129.4000000000,0.0000000000,4839.8593750000,0.0000000000,387.0336601563,871.1488391927,871.1488391927,0.0000000000,0.0000000000,182.9155058594,0.0000000000,0.0000000000,0.0000000000,4502.2972217896,4666.9211770630,433.2223177305,0.0000000000,0.0000000000,433.2223177305
4-3,2025-07-15,135,22:30-22:40,2025-07-15 18:00:00,18,2025-07-15 22:40:00,0.4800000000,0.5610772490,0.0556437354,0.6167209844,4421.7936000000,0.0000000000,4847.0908203125,0.0000000000,357.9830498437,1700.8456450260,1700.8456450260,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,130.5467116927,4666.9211770630,5416.9211770630,816.4059096125,0.0000000000,0.0000000000,816.4059096125
4-3,2025-07-15,136,22:40-22:50,2025-07-15 18:00:00,18,2025-07-15 22:50:00,0.5391000000,0.5511197722,0.0697233809,0.6208431531,4816.8859000000,0.0000000000,4847.2573242188,0.0000000000,358.7527081250,1701.0016720573,1701.0016720573,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,64.8540220573,5416.9211770630,6166.9211770630,917.0100014061,0.0000000000,0.0000000000,917.0100014061
4-3,2025-07-15,137,22:50-23:00,2025-07-15 18:00:00,18,2025-07-15 23:00:00,0.6174000000,0.5565573144,0.0906656922,0.6472230065,4853.7100000000,0.0000000000,4737.3261718750,0.0000000000,375.4308398437,852.1261686198,852.1261686198,0.0000000000,0.0000000000,43.1745019531,0.0000000000,0.0000000000,0.0000000000,6166.9211770630,6205.7782288208,526.1026965059,0.0000000000,0.0000000000,526.1026965059
4-3,2025-07-15,138,23:00-23:10,2025-07-15 18:00:00,18,2025-07-15 23:10:00,0.5992000000,0.5566702714,0.0594101505,0.6160804218,4528.5650000000,0.0000000000,4838.4028320312,0.0000000000,370.7183379688,1701.5201950000,1701.5201950000,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,113.4260283333,6205.7782288208,6955.7782288208,1019.5509008440,0.0000000000,0.0000000000,1019.5509008440
4-3,2025-07-15,139,23:10-23:20,2025-07-15 18:00:00,18,2025-07-15 23:20:00,0.5757000000,0.5606979664,0.0521805891,0.6128785555,4485.3773000000,0.0000000000,4822.7333984375,0.0000000000,466.4994662500,1714.8721441146,1714.8721441146,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,133.9759274479,6955.7782288208,7705.7782288208,987.2518933668,0.0000000000,0.0000000000,987.2518933668
4-3,2025-07-15,140,23:20-23:30,2025-07-15 18:00:00,18,2025-07-15 23:30:00,0.5621000000,0.5728082932,0.0528445046,0.6256527978,4683.0000000000,0.0000000000,4514.7412109375,0.0000000000,412.7736875000,1154.5858164062,1154.5858164062,0.0000000000,0.0000000000,374.0858164062,0.0000000000,0.0000000000,0.0000000000,7705.7782288208,8042.4554635865,648.9926874020,0.0000000000,0.0000000000,648.9926874020
4-3,2025-07-15,141,23:30-23:40,2025-07-15 18:00:00,18,2025-07-15 23:40:00,0.4922000000,0.5825673586,0.0695791323,0.6521464909,4510.0133000000,0.0000000000,4750.0986328125,0.0000000000,453.3760232813,867.2457760156,867.2457760156,0.0000000000,0.0000000000,115.5768926823,0.0000000000,0.0000000000,0.0000000000,8042.4554635865,8146.4746670005,426.8583709549,0.0000000000,0.0000000000,426.8583709549
4-3,2025-07-15,142,23:40-23:50,2025-07-15 18:00:00,18,2025-07-15 23:50:00,0.4824000000,0.5742055545,0.0845329183,0.6587384728,4423.4005000000,0.0000000000,4714.3852539062,0.0000000000,372.0677537500,847.7421679427,847.7421679427,0.0000000000,0.0000000000,110.5087512760,0.0000000000,0.0000000000,0.0000000000,8146.4746670005,8245.9325431490,408.9508218156,0.0000000000,0.0000000000,408.9508218156
4-3,2025-07-15,143,23:50-24:00,2025-07-15 18:00:00,18,2025-07-16 00:00:00,0.5402000000,0.5602550571,0.0877454259,0.6480004830,4568.4000000000,0.0000000000,4818.1533203125,0.0000000000,451.0510644531,878.2007307943,878.2007307943,0.0000000000,0.0000000000,116.8007307943,0.0000000000,0.0000000000,0.0000000000,8245.9325431490,8351.0532008638,474.4040347751,0.0000000000,0.0000000000,474.4040347751
4-3,2025-07-16,0,00:00-00:10,2025-07-16 00:00:00,0,2025-07-16 00:10:00,0.5532000000,0.5699125000,0.0842750000,0.6541875000,4580.6420000000,0.0000000000,4575.4716796875,0.0000000000,314.9760735938,815.0746255469,815.0746255469,0.0000000000,0.0000000000,51.6342922135,0.0000000000,0.0000000000,0.0000000000,8351.0532008638,8397.5240638560,450.8992828525,0.0000000000,0.0000000000,450.8992828525
4-3,2025-07-16,1,00:10-00:20,2025-07-16 00:00:00,0,2025-07-16 00:20:00,0.5547000000,0.5721625000,0.0807300000,0.6528925000,4418.3657000000,0.0000000000,4612.0180664062,0.0000000000,359.8041360938,828.6370337500,828.6370337500,0.0000000000,0.0000000000,92.2427504167,0.0000000000,0.0000000000,0.0000000000,8397.5240638560,8480.5425392310,459.6449626211,0.0000000000,0.0000000000,459.6449626211
4-3,2025-07-16,2,00:20-00:30,2025-07-16 00:00:00,0,2025-07-16 00:30:00,0.5480000000,0.5675839286,0.0605885714,0.6281725000,4321.8800000000,0.0000000000,4718.4135742188,0.0000000000,367.0777968750,847.5818951823,847.5818951823,0.0000000000,0.0000000000,127.2685618490,0.0000000000,0.0000000000,0.0000000000,8480.5425392310,8595.0842448951,464.4748785599,0.0000000000,0.0000000000,464.4748785599
4-3,2025-07-16,3,00:30-00:40,2025-07-16 00:00:00,0,2025-07-16 00:40:00,0.5004000000,0.5809196429,0.0538978571,0.6348175000,4524.4124000000,0.0000000000,4781.8125000000,0.0000000000,413.0348689062,865.8078948177,865.8078948177,0.0000000000,0.0000000000,111.7391614844,0.0000000000,0.0000000000,0.0000000000,8595.0842448951,8695.6494902310,433.2502705668,0.0000000000,0.0000000000,433.2502705668
4-3,2025-07-16,4,00:40-00:50,2025-07-16 00:00:00,0,2025-07-16 00:50:00,0.4980000000,0.5765428571,0.0661678571,0.6427107143,4484.4518000000,0.0000000000,4796.3823242188,0.0000000000,317.2474462500,852.2716284115,852.2716284115,0.0000000000,0.0000000000,104.8629950781,0.0000000000,0.0000000000,0.0000000000,8695.6494902310,8790.0261858013,424.4312709489,0.0000000000,0.0000000000,424.4312709489
4-3,2025-07-16,5,00:50-01:00,2025-07-16 00:00:00,0,2025-07-16 01:00:00,0.5385000000,0.5640303571,0.0890421429,0.6530725000,4224.6400000000,0.0000000000,4709.8022460938,0.0000000000,400.3555117188,851.6929596354,851.6929596354,0.0000000000,0.0000000000,147.5862929688,0.0000000000,0.0000000000,0.0000000000,8790.0261858013,8922.8538494732,458.6366587637,0.0000000000,0.0000000000,458.6366587637
4-3,2025-07-16,6,01:00-01:10,2025-07-16 00:00:00,0,2025-07-16 01:10:00,0.5349000000,0.5859839286,0.0929414286,0.6789253571,4296.9771000000,0.0000000000,4715.0239257812,0.0000000000,456.7801390625,861.9673441406,861.9673441406,0.0000000000,0.0000000000,145.8044941406,0.0000000000,0.0000000000,0.0000000000,8922.8538494732,9054.0778941998,461.0663323808,0.0000000000,0.0000000000,461.0663323808
4-3,2025-07-16,7,01:10-01:20,2025-07-16 00:00:00,0,2025-07-16 01:20:00,0.5341000000,0.5810785714,0.0955714286,0.6766500000,4353.1848000000,0.0000000000,4698.1718750000,0.0000000000,437.1715622656,855.8905728776,855.8905728776,0.0000000000,0.0000000000,130.3597728776,0.0000000000,0.0000000000,0.0000000000,9054.0778941998,9171.4016897896,457.1311549739,0.0000000000,0.0000000000,457.1311549739
4-3,2025-07-16,8,01:20-01:30,2025-07-16 00:00:00,0,2025-07-16 01:30:00,0.5494000000,0.5587910714,0.0680635714,0.6268546429,4316.8200000000,0.0000000000,4726.5161132812,0.0000000000,420.7392324219,857.8758909505,857.8758909505,0.0000000000,0.0000000000,138.4058909505,0.0000000000,0.0000000000,0.0000000000,9171.4016897896,9295.9669916451,471.3170144882,0.0000000000,0.0000000000,471.3170144882
4-3,2025-07-16,9,01:30-01:40,2025-07-16 00:00:00,0,2025-07-16 01:40:00,0.5417000000,0.5910642857,0.0693492857,0.6604135714,4483.8293000000,0.0000000000,4708.5161132812,0.0000000000,508.9818803906,869.5829989453,869.5829989453,0.0000000000,0.0000000000,122.2781156120,0.0000000000,0.0000000000,0.0000000000,9295.9669916451,9406.0172956958,471.0531105287,0.0000000000,0.0000000000,471.0531105287
4-3,2025-07-16,10,01:40-01:50,2025-07-16 00:00:00,0,2025-07-16 01:50:00,0.5330000000,0.6119410714,0.0747214286,0.6866625000,4630.4974000000,0.0000000000,4717.4448242188,0.0000000000,446.0100935938,860.5758196354,860.5758196354,0.0000000000,0.0000000000,88.8262529687,0.0000000000,0.0000000000,0.0000000000,9406.0172956958,9485.9609233677,458.6869118657,0.0000000000,0.0000000000,458.6869118657
4-3,2025-07-16,11,01:50-02:00,2025-07-16 00:00:00,0,2025-07-16 02:00:00,0.5396000000,0.5920607143,0.0660557143,0.6581164286,4666.2300000000,0.0000000000,4741.9018554688,0.0000000000,427.3027460938,861.5341002604,861.5341002604,0.0000000000,0.0000000000,83.8291002604,0.0000000000,0.0000000000,0.0000000000,9485.9609233677,9561.4071136021,464.8838005005,0.0000000000,0.0000000000,464.8838005005
4-3,2025-07-16,12,02:00-02:10,2025-07-16 00:00:00,0,2025-07-16 02:10:00,0.5517000000,0.5648107143,0.0706307143,0.6354414286,4720.0908000000,0.0000000000,4549.7719726562,0.0000000000,426.0822070313,829.3090299479,829.3090299479,0.0000000000,0.0000000000,42.6272299479,0.0000000000,0.0000000000,0.0000000000,9561.4071136021,9599.7716205552,457.5297918223,0.0000000000,0.0000000000,457.5297918223
4-3,2025-07-16,13,02:10-02:20,2025-07-16 00:00:00,0,2025-07-16 02:20:00,0.5436000000,0.5284410714,0.0690139286,0.5974550000,4727.2693000000,0.0000000000,4490.6484375000,0.0000000000,401.9864540625,815.4391485938,815.4391485938,0.0000000000,0.0000000000,27.5609319271,0.0000000000,0.0000000000,0.0000000000,9599.7716205552,9624.5764592896,443.2727211756,0.0000000000,0.0000000000,443.2727211756
4-3,2025-07-16,14,02:20-02:30,2025-07-16 00:00:00,0,2025-07-16 02:30:00,0.5136000000,0.5080785714,0.0877714286,0.5958500000,4613.6600000000,0.0000000000,4520.6372070312,0.0000000000,355.3600429688,812.6662083333,812.6662083333,0.0000000000,0.0000000000,43.7228750000,0.0000000000,0.0000000000,0.0000000000,9624.5764592896,9663.9270467896,417.3853646000,0.0000000000,0.0000000000,417.3853646000
4-3,2025-07-16,15,02:30-02:40,2025-07-16 00:00:00,0,2025-07-16 02:40:00,0.4906000000,0.5373821429,0.0546421429,0.5920242857,4400.7161000000,0.0000000000,4392.2802734375,0.0000000000,298.4044591406,781.7807887630,781.7807887630,0.0000000000,0.0000000000,48.3281054297,0.0000000000,0.0000000000,0.0000000000,9663.9270467896,9707.4223416763,383.5416549671,0.0000000000,0.0000000000,383.5416549671
4-3,2025-07-16,16,02:40-02:50,2025-07-16 00:00:00,0,2025-07-16 02:50:00,0.5106000000,0.5417000000,0.0851850000,0.6268850000,4306.7300000000,0.0000000000,4438.8476562500,0.0000000000,420.7294629688,809.9295198698,809.9295198698,0.0000000000,0.0000000000,92.1411865365,0.0000000000,0.0000000000,0.0000000000,9707.4223416763,9790.3494095591,413.5500128455,0.0000000000,0.0000000000,413.5500128455
4-3,2025-07-16,17,02:50-03:00,2025-07-16 00:00:00,0,2025-07-16 03:00:00,0.5297000000,0.5212660714,0.0672464286,0.5885125000,4214.3100000000,0.0000000000,4624.9018554688,0.0000000000,438.0117636719,843.8189365234,843.8189365234,0.0000000000,0.0000000000,141.4339365234,0.0000000000,0.0000000000,0.0000000000,9790.3494095591,9917.6399524302,446.9708906765,0.0000000000,0.0000000000,446.9708906765
4-3,2025-07-16,18,03:00-03:10,2025-07-16 00:00:00,0,2025-07-16 03:10:00,0.4703000000,0.5435660714,0.0686210714,0.6121871429,3852.2986000000,0.0000000000,4440.8168945312,0.0000000000,384.7214324219,804.2563878255,804.2563878255,0.0000000000,0.0000000000,162.2066211589,0.0000000000,0.0000000000,0.0000000000,9917.6399524302,10063.6259114732,378.2417791943,0.0000000000,0.0000000000,378.2417791943
4-3,2025-07-16,19,03:10-03:20,2025-07-16 00:00:00,0,2025-07-16 03:20:00,0.4388000000,0.5413392857,0.0715892857,0.6129285714,3838.2022000000,0.0000000000,4235.7001953125,0.0000000000,378.2549172656,768.9925187630,768.9925187630,0.0000000000,0.0000000000,129.2921520964,0.0000000000,0.0000000000,0.0000000000,10063.6259114732,10179.9888483599,337.4339172332,0.0000000000,0.0000000000,337.4339172332
4-3,2025-07-16,20,03:20-03:30,2025-07-16 00:00:00,0,2025-07-16 03:30:00,0.4686000000,0.5215696429,0.0739421429,0.5955117857,4242.5100000000,0.0000000000,4208.0849609375,0.0000000000,415.4653105469,770.5917119141,770.5917119141,0.0000000000,0.0000000000,63.5067119141,0.0000000000,0.0000000000,0.0000000000,10179.9888483599,10237.1448890826,361.0992762029,0.0000000000,0.0000000000,361.0992762029
4-3,2025-07-16,21,03:30-03:40,2025-07-16 00:00:00,0,2025-07-16 03:40:00,0.4858000000,0.5575142857,0.0677357143,0.6252500000,4462.2221000000,0.0127000000,4442.4785156250,0.0000000000,372.7358745313,802.5357316927,802.5357316927,0.0000000000,0.0000000000,58.8341650260,0.0000000000,0.0000000000,0.0000000000,10237.1448890826,10290.0956376060,389.8718584563,0.0000000000,0.0000000000,389.8718584563
4-3,2025-07-16,22,03:40-03:50,2025-07-16 00:00:00,0,2025-07-16 03:50:00,0.4748000000,0.5581553571,0.0594728571,0.6176282143,4313.5945000000,0.0000000000,4384.3867187500,0.0000000000,419.2584120313,800.6075217969,800.6075217969,0.0000000000,0.0000000000,81.6751051302,0.0000000000,0.0000000000,0.0000000000,10290.0956376060,10363.6032322232,380.1284513492,0.0000000000,0.0000000000,380.1284513492
4-3,2025-07-16,23,03:50-04:00,2025-07-16 00:00:00,0,2025-07-16 04:00:00,0.4900000000,0.5205464286,0.0820464286,0.6025928571,4171.6300000000,0.0000000000,4265.7045898438,0.0000000000,245.1723847656,751.8128291016,751.8128291016,0.0000000000,0.0000000000,56.5411624349,0.0000000000,0.0000000000,0.0000000000,10363.6032322232,10414.4902784146,368.3882862598,0.0000000000,0.0000000000,368.3882862598
4-3,2025-07-16,24,04:00-04:10,2025-07-16 00:00:00,0,2025-07-16 04:10:00,0.5815000000,0.5341678571,0.0656271429,0.5997950000,4521.5007000000,0.1765000000,4202.0849609375,0.0000000000,340.8059082813,757.1484782031,757.1484782031,0.0000000000,0.0000000000,3.5944448698,0.0000000000,0.0000000000,0.0000000000,10414.4902784146,10417.7252787974,440.2818400751,0.0000000000,0.0000000000,440.2818400751
4-3,2025-07-16,25,04:10-04:20,2025-07-16 00:00:00,0,2025-07-16 04:20:00,0.5749000000,0.5405428571,0.0670271429,0.6075700000,4555.1626000000,0.0000000000,4209.7607421875,0.0000000000,387.2592561719,766.1699997266,766.1699997266,0.0000000000,0.0000000000,6.9762330599,0.0000000000,0.0000000000,0.0000000000,10417.7252787974,10424.0038885513,440.4711328428,0.0000000000,0.0000000000,440.4711328428
4-3,2025-07-16,26,04:20-04:30,2025-07-16 00:00:00,0,2025-07-16 04:30:00,0.4738000000,0.5220607143,0.0707892857,0.5928500000,4224.7700000000,0.0000000000,4184.3334960938,0.0000000000,416.8802109375,766.8689511719,766.8689511719,0.0000000000,0.0000000000,62.7406178385,0.0000000000,0.0000000000,0.0000000000,10424.0038885513,10480.4704446060,363.3425090652,0.0000000000,0.0000000000,363.3425090652
4-3,2025-07-16,27,04:30-04:40,2025-07-16 00:00:00,0,2025-07-16 04:40:00,0.4588000000,0.5213625000,0.0757925000,0.5971550000,4266.3758000000,2.4580000000,4240.0019531250,0.0000000000,322.6505693750,760.4420870833,760.4420870833,0.0000000000,0.0000000000,49.7891204167,0.0000000000,0.0000000000,0.0000000000,10480.4704446060,10525.2806529810,348.8908295538,0.0000000000,0.0000000000,348.8908295538
4-3,2025-07-16,28,04:40-04:50,2025-07-16 00:00:00,0,2025-07-16 04:50:00,0.4820000000,0.5067607143,0.0834557143,0.5902164286,4229.3833000000,0.0000000000,4125.2236328125,0.0000000000,295.2256282031,736.7415435026,736.7415435026,0.0000000000,0.0000000000,31.8443268359,0.0000000000,0.0000000000,0.0000000000,10525.2806529810,10553.9405471334,355.1094239683,0.0000000000,0.0000000000,355.1094239683
4-3,2025-07-16,29,04:50-05:00,2025-07-16 00:00:00,0,2025-07-16 05:00:00,0.5032000000,0.4888571429,0.0850928571,0.5739500000,4067.6700000000,0.0000000000,4097.7617187500,0.0000000000,347.2908222656,1574.1754235026,1574.1754235026,0.0000000000,0.0000000000,273.3993920741,0.0000000000,0.0000000000,622.8310314285,10553.9405471334,10800.0000000000,792.1250731065,0.0000000000,0.0000000000,792.1250731065
