variant,date,slot,time_interval,issue_datetime,issue_hour,target_end,price_yuan_per_kwh,price_forecast_yuan_per_kwh,price_radius_yuan_per_kwh,price_optimization_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,risk_requirement_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
4-2,2025-07-03,48,08:00-08:10,2025-07-03 00:00:00,0,2025-07-03 08:10:00,1.3038000000,1.2180821429,0.0917628571,1.3098450000,7387.8065000000,4163.4196000000,6817.9755859375,4264.9023818513,542.6534784447,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,537.3978166667,0.0000000000,0.0000000000,4225.9050632028,3628.7963780176,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,49,08:10-08:20,2025-07-03 00:00:00,0,2025-07-03 08:20:00,1.1969000000,1.1511107143,0.0770292857,1.2281400000,7032.3471000000,4601.6244000000,6631.9062500000,4440.6699407419,470.9963982381,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,405.1204500000,0.0000000000,0.0000000000,3628.7963780176,3178.6625446843,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,50,08:20-08:30,2025-07-03 00:00:00,0,2025-07-03 08:30:00,1.1770000000,1.1850571429,0.0956528571,1.2807100000,6991.6700000000,4725.7875000000,6693.7734375000,4583.7425183198,390.9245697853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,377.6470833333,0.0000000000,0.0000000000,3178.6625446843,2759.0546743139,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,51,08:30-08:40,2025-07-03 00:00:00,0,2025-07-03 08:40:00,1.1062000000,1.1761785714,0.0906314286,1.2668100000,6611.2340000000,5016.4657000000,6683.3515625000,4760.8868108802,473.5718372931,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,265.7947166667,0.0000000000,0.0000000000,2759.0546743139,2463.7272113509,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,52,08:40-08:50,2025-07-03 00:00:00,0,2025-07-03 08:50:00,1.0715000000,1.1582517857,0.0961707143,1.2544225000,6479.7574000000,5161.8753000000,6757.6425781250,4929.0701387911,473.5268397873,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,219.6470166667,0.0000000000,0.0000000000,2463.7272113509,2219.6749706102,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,53,08:50-09:00,2025-07-03 00:00:00,0,2025-07-03 09:00:00,1.1006000000,1.1504892857,0.1078857143,1.2583750000,6761.6500000000,5189.3250000000,6964.9062500000,5117.2916821352,660.9954210940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,262.0541666667,0.0000000000,0.0000000000,2219.6749706102,1928.5036743139,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,54,09:00-09:10,2025-07-03 00:00:00,0,2025-07-03 09:10:00,1.1204000000,1.1205714286,0.1224864286,1.2430578571,6973.2130000000,5495.2874000000,6828.9658203125,5439.9898564623,646.6658201085,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,246.3209333333,0.0000000000,0.0000000000,1928.5036743139,1654.8137483880,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,55,09:10-09:20,2025-07-03 00:00:00,0,2025-07-03 09:20:00,1.1310000000,1.0812142857,0.1050707143,1.1862850000,7047.6929000000,5782.8684000000,6774.3955078125,5754.2254970428,691.5467072138,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,210.8040833333,0.0000000000,0.0000000000,1654.8137483880,1420.5869891287,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,56,09:20-09:30,2025-07-03 00:00:00,0,2025-07-03 09:30:00,1.1006000000,1.0543892857,0.1198907143,1.1742800000,7019.2600000000,5898.8625000000,6774.4560546875,5969.6382022513,457.0318671993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,186.7329166667,0.0000000000,0.0000000000,1420.5869891287,1213.1059706102,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,57,09:30-09:40,2025-07-03 00:00:00,0,2025-07-03 09:40:00,1.0067000000,1.0497446429,0.1143278571,1.1640725000,6913.0735000000,5999.9748000000,6869.4736328125,6141.0085178512,484.5399758281,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.7953735492,140.3877431175,0.0000000000,1213.1059706102,1200.0000000000,0.0000000000,0.0000000000,706.6417049819,706.6417049819
4-2,2025-07-03,58,09:40-09:50,2025-07-03 00:00:00,0,2025-07-03 09:50:00,1.0526000000,1.0404642857,0.0875107143,1.1279750000,6768.7961000000,6184.7190000000,6874.5209960938,6255.6345378748,498.8770499930,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,97.3461833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,512.3329628833,512.3329628833
4-2,2025-07-03,59,09:50-10:00,2025-07-03 00:00:00,0,2025-07-03 10:00:00,1.2204000000,1.0218964286,0.1137414286,1.1356378571,6725.8400000000,6403.5750000000,6845.1875000000,6344.0813604906,541.8529431426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,53.7108333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,327.7435050000,327.7435050000
4-2,2025-07-03,60,10:00-10:10,2025-07-03 00:00:00,0,2025-07-03 10:10:00,1.2768000000,1.0135250000,0.1420150000,1.1555400000,6909.4670000000,6535.9737000000,6824.6254882812,6481.2080853892,759.2143175674,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,62.2488833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,397.3968712000,397.3968712000
4-2,2025-07-03,61,10:10-10:20,2025-07-03 00:00:00,0,2025-07-03 10:20:00,1.2444000000,1.0089607143,0.1130107143,1.1219714286,7016.7505000000,6690.0597000000,6841.2885742188,6714.5294164779,703.5358542946,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,54.4484666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,338.7783596000,338.7783596000
4-2,2025-07-03,62,10:20-10:30,2025-07-03 00:00:00,0,2025-07-03 10:30:00,1.2204000000,1.0201535714,0.1233764286,1.1435300000,6918.7400000000,6877.1250000000,6837.1889648438,6968.5264213430,664.8018556855,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.9358333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,42.3224550000,42.3224550000
4-2,2025-07-03,63,10:30-10:40,2025-07-03 00:00:00,0,2025-07-03 10:40:00,1.2283000000,1.0365767857,0.1244017857,1.1609785714,6774.3416000000,6989.5139000000,6735.4477539062,7138.4512170486,874.2011095222,0.0000000000,0.0000000000,0.0000000000,0.0000000000,35.8620500000,0.0000000000,0.0000000000,0.0000000000,1200.0000000000,1232.2758450000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,64,10:40-10:50,2025-07-03 00:00:00,0,2025-07-03 10:50:00,0.9876000000,0.8692928571,0.1251528571,0.9944457143,6759.5506000000,7063.7514000000,6758.8090820312,7329.0083701364,922.8663690982,0.0000000000,0.0000000000,0.0000000000,0.0000000000,50.7001333333,0.0000000000,0.0000000000,0.0000000000,1232.2758450000,1277.9059650000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,65,10:50-11:00,2025-07-03 00:00:00,0,2025-07-03 11:00:00,0.6407000000,0.6111285714,0.1370535714,0.7481821429,6914.5300000000,7131.7125000000,6781.0146484375,7480.1146964220,848.4863568374,0.0000000000,0.0000000000,0.0000000000,0.0000000000,36.1970833333,0.0000000000,0.0000000000,0.0000000000,1277.9059650000,1310.4833400000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,66,11:00-11:10,2025-07-03 00:00:00,0,2025-07-03 11:10:00,0.6390000000,0.5652857143,0.1239642857,0.6892500000,7102.8960000000,7184.1721000000,6756.9135742188,7496.3077915170,851.2020788183,710.1009637836,710.1009637836,0.0000000000,0.0000000000,723.6469804503,0.0000000000,0.0000000000,0.0000000000,1310.4833400000,1961.7656224053,453.7545158577,0.0000000000,0.0000000000,453.7545158577
4-2,2025-07-03,67,11:10-11:20,2025-07-03 00:00:00,0,2025-07-03 11:20:00,0.6902000000,0.5786375000,0.1136875000,0.6923250000,7051.5374000000,7214.2240000000,6719.1821289062,7533.9412823940,828.9141162093,697.5401410854,697.5401410854,0.0000000000,0.0000000000,724.6545744187,0.0000000000,0.0000000000,0.0000000000,1961.7656224053,2613.9547393821,481.4422053771,0.0000000000,0.0000000000,481.4422053771
4-2,2025-07-03,68,11:20-11:30,2025-07-03 00:00:00,0,2025-07-03 11:30:00,0.6557000000,0.5633642857,0.1496757143,0.7130400000,6942.3500000000,7150.1250000000,6802.1694335938,7558.6258519872,753.3748518397,707.2572636011,707.2572636011,0.0000000000,0.0000000000,741.8864302678,0.0000000000,0.0000000000,0.0000000000,2613.9547393821,3281.6525266231,463.7485877432,0.0000000000,0.0000000000,463.7485877432
4-2,2025-07-03,69,11:30-11:40,2025-07-03 00:00:00,0,2025-07-03 11:40:00,0.6795000000,0.5845785714,0.1654314286,0.7500100000,7179.0998000000,6936.6923000000,6806.5297851562,7469.9975543934,872.2913627228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.4012500000,0.0000000000,0.0000000000,3281.6525266231,3236.7622488453,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,70,11:40-11:50,2025-07-03 00:00:00,0,2025-07-03 11:50:00,0.6633000000,0.5889339286,0.1799789286,0.7689128571,7138.2328000000,6841.2762000000,6736.2333984375,7400.5197101011,932.0130435733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,49.4927666667,0.0000000000,0.0000000000,3236.7622488453,3181.7702858823,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,71,11:50-12:00,2025-07-03 00:00:00,0,2025-07-03 12:00:00,0.5943000000,0.5519571429,0.1258428571,0.6778000000,6751.4600000000,7047.8625000000,6567.5444335938,7398.3804132741,805.4160620205,694.8606700533,694.8606700533,0.0000000000,0.0000000000,744.2610867199,0.0000000000,0.0000000000,0.0000000000,3181.7702858823,3851.6052639303,412.9556962127,0.0000000000,0.0000000000,412.9556962127
4-2,2025-07-03,72,12:00-12:10,2025-07-03 00:00:00,0,2025-07-03 12:10:00,0.5755000000,0.5146125000,0.1576700000,0.6722825000,6611.8940000000,7501.8234000000,6533.9521484375,7367.9245725189,813.0273001234,694.3379293198,694.3379293198,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,9.3261626531,3851.6052639303,4601.6052639303,399.5914783235,0.0000000000,0.0000000000,399.5914783235
4-2,2025-07-03,73,12:10-12:20,2025-07-03 00:00:00,0,2025-07-03 12:20:00,0.5723000000,0.5332732143,0.1478392857,0.6811125000,6687.0354000000,7862.0673000000,6510.2382812500,7342.8106666332,861.4475806113,694.5712691028,694.5712691028,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,57.0765857695,4601.6052639303,5351.6052639303,397.5031373075,0.0000000000,0.0000000000,397.5031373075
4-2,2025-07-03,74,12:20-12:30,2025-07-03 00:00:00,0,2025-07-03 12:30:00,0.5482000000,0.5620107143,0.1127542857,0.6747650000,6747.1300000000,7924.8750000000,6672.9150390625,7340.2388770910,978.1138077967,722.1126936619,722.1126936619,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,85.0701936619,5351.6052639303,6101.6052639303,395.8621786655,0.0000000000,0.0000000000,395.8621786655
4-2,2025-07-03,75,12:30-12:40,2025-07-03 00:00:00,0,2025-07-03 12:40:00,0.5329000000,0.5340750000,0.1659650000,0.7000400000,6637.5516000000,7752.6382000000,6620.0766601562,7268.4797366842,907.5697346887,725.2661539120,725.2661539120,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,77.7805872453,6101.6052639303,6851.6052639303,386.4943334197,0.0000000000,0.0000000000,386.4943334197
4-2,2025-07-03,76,12:40-12:50,2025-07-03 00:00:00,0,2025-07-03 12:50:00,0.6742000000,0.7012000000,0.1780400000,0.8792400000,6619.6852000000,7630.2864000000,6622.5869140625,7207.3320429288,1033.6521518642,0.0000000000,0.0000000000,0.0000000000,0.0000000000,168.4335333333,0.0000000000,0.0000000000,0.0000000000,6851.6052639303,7003.1954439303,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,77,12:50-13:00,2025-07-03 00:00:00,0,2025-07-03 13:00:00,0.8879000000,0.9730785714,0.1394264286,1.1125050000,6786.9000000000,7596.0000000000,6783.1147460938,7179.5332702565,875.0780763129,0.0000000000,0.0000000000,0.0000000000,0.0000000000,134.8500000000,0.0000000000,0.0000000000,0.0000000000,7003.1954439303,7124.5604439303,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,78,13:00-13:10,2025-07-03 00:00:00,0,2025-07-03 13:10:00,0.9274000000,0.9813571429,0.1235771429,1.1049342857,6963.0672000000,7451.5496000000,6839.0874023438,7088.5266259674,671.4126037522,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.4137333333,0.0000000000,0.0000000000,0.0000000000,7124.5604439303,7197.8328039303,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,79,13:10-13:20,2025-07-03 00:00:00,0,2025-07-03 13:20:00,0.9362000000,0.9271357143,0.1460857143,1.0732214286,6995.0854000000,7252.9051000000,6846.0864257812,6947.2326376868,761.4458964755,0.0000000000,0.0000000000,0.0000000000,0.0000000000,42.9699500000,0.0000000000,0.0000000000,0.0000000000,7197.8328039303,7236.5057589303,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,80,13:20-13:30,2025-07-03 00:00:00,0,2025-07-03 13:30:00,0.9726000000,0.9467982143,0.1520667857,1.0988650000,7001.2100000000,7109.5125000000,6811.1362304688,6866.5003186501,767.3193490285,0.0000000000,0.0000000000,0.0000000000,0.0000000000,18.0504166667,0.0000000000,0.0000000000,0.0000000000,7236.5057589303,7252.7511339303,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,81,13:30-13:40,2025-07-03 00:00:00,0,2025-07-03 13:40:00,0.9702000000,0.9747142857,0.1661007143,1.1408150000,7229.6565000000,7041.7461000000,6927.4340820312,6906.0050416105,752.6966262409,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,31.3184000000,0.0000000000,0.0000000000,7252.7511339303,7217.9529117081,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,82,13:40-13:50,2025-07-03 00:00:00,0,2025-07-03 13:50:00,1.0945000000,0.9847946429,0.1261146429,1.1109092857,7412.3027000000,6787.2593000000,7031.0463867188,6831.6967328759,701.2285652582,33.2249423071,33.2249423071,0.0000000000,0.0000000000,0.0000000000,70.9489576929,0.0000000000,0.0000000000,7217.9529117081,7139.1207364938,36.3646993552,0.0000000000,0.0000000000,36.3646993552
4-2,2025-07-03,83,13:50-14:00,2025-07-03 00:00:00,0,2025-07-03 14:00:00,1.3168000000,1.0034785714,0.1583414286,1.1618200000,7473.2400000000,6469.9125000000,7045.5068359375,6640.8130373817,695.2357379093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,167.2212500000,0.0000000000,0.0000000000,7139.1207364938,6953.3193476049,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,84,14:00-14:10,2025-07-03 00:00:00,0,2025-07-03 14:10:00,1.4092000000,1.0657142857,0.1506592857,1.2163735714,7573.0382000000,6464.2746000000,7044.7397460938,6536.3390649710,662.7966543001,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,184.7939333333,0.0000000000,0.0000000000,6953.3193476049,6747.9927550123,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,85,14:10-14:20,2025-07-03 00:00:00,0,2025-07-03 14:20:00,1.3690000000,1.0860267857,0.1585792857,1.2446060714,7531.8554000000,6344.1358000000,7056.5039062500,6434.4580468517,683.8896382236,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,197.9532666667,0.0000000000,0.0000000000,6747.9927550123,6528.0446809382,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,86,14:20-14:30,2025-07-03 00:00:00,0,2025-07-03 14:30:00,1.3447000000,1.0735535714,0.1287864286,1.2023400000,7318.0600000000,6009.2625000000,7065.4687500000,6238.0874996121,596.7651879961,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,218.1329166667,0.0000000000,0.0000000000,6528.0446809382,6285.6747735308,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,87,14:30-14:40,2025-07-03 00:00:00,0,2025-07-03 14:40:00,1.4364000000,1.0981642857,0.1300892857,1.2282535714,7132.7177000000,5789.0756000000,7035.2084960938,5979.4609187652,678.8175416168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,223.9403500000,0.0000000000,0.0000000000,6285.6747735308,6036.8521624197,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-07-03,88,14:40-14:50,2025-07-03 00:00:00,0,2025-07-03 14:50:00,1.2091000000,0.9847482143,0.1319007143,1.1166489286,7149.4512000000,5611.5066000000,7056.7685546875,5801.6436318438,662.7469037110,107.4705216763,107.4705216763,0.0000000000,0.0000000000,0.0000000000,148.8535783237,0.0000000000,0.0000000000,6036.8521624197,5871.4592976156,129.9426077588,0.0000000000,0.0000000000,129.9426077588
4-2,2025-07-03,89,14:50-15:00,2025-07-03 00:00:00,0,2025-07-03 15:00:00,0.7925000000,0.7893196429,0.1530146429,0.9423342857,7288.3500000000,5404.1250000000,7085.7875976562,5622.1481198063,612.0927629290,243.9399129750,243.9399129750,0.0000000000,0.0000000000,0.0000000000,70.0975870250,0.0000000000,0.0000000000,5871.4592976156,5793.5730898100,193.3223810327,0.0000000000,0.0000000000,193.3223810327
4-2,2025-07-03,90,15:00-15:10,2025-07-03 00:00:00,0,2025-07-03 15:10:00,0.7881000000,0.7698714286,0.1320864286,0.9019578571,7320.0878000000,5182.8437000000,6968.8525390625,5278.6320935317,603.1874939465,1115.0367409218,1115.0367409218,0.0000000000,0.0000000000,758.8293909218,0.0000000000,0.0000000000,0.0000000000,5793.5730898100,6476.5195416396,878.7604555205,0.0000000000,0.0000000000,878.7604555205
4-2,2025-07-03,91,15:10-15:20,2025-07-03 00:00:00,0,2025-07-03 15:20:00,0.9023000000,0.8196732143,0.1483792857,0.9680525000,7384.2828000000,4902.9249000000,7093.7607421875,4991.6970625057,660.9806562315,350.3439466136,350.3439466136,0.0000000000,0.0000000000,0.0000000000,63.2157033864,0.0000000000,0.0000000000,6476.5195416396,6406.2798712103,316.1153430295,0.0000000000,0.0000000000,316.1153430295
4-2,2025-07-03,92,15:20-15:30,2025-07-03 00:00:00,0,2025-07-03 15:30:00,0.9129000000,0.8306089286,0.1583514286,0.9889603571,7495.5100000000,4716.3750000000,7145.1875000000,4777.5524482901,564.5934850159,394.6058419516,394.6058419516,0.0000000000,0.0000000000,0.0000000000,68.5833247150,0.0000000000,0.0000000000,6406.2798712103,6330.0761770825,360.2356731177,0.0000000000,0.0000000000,360.2356731177
4-2,2025-07-03,93,15:30-15:40,2025-07-03 00:00:00,0,2025-07-03 15:40:00,0.8929000000,0.8077839286,0.1430564286,0.9508403571,7487.1351000000,4804.7539000000,7141.5610351562,4531.8088318864,618.2392611633,434.9587005450,434.9587005450,0.0000000000,0.0000000000,0.0000000000,12.1048327884,0.0000000000,0.0000000000,6330.0761770825,6316.6263628733,388.3746237166,0.0000000000,0.0000000000,388.3746237166
4-2,2025-07-03,94,15:40-15:50,2025-07-03 00:00:00,0,2025-07-03 15:50:00,0.8811000000,0.8343946429,0.1162196429,0.9506142857,7352.6183000000,4645.0337000000,7097.7084960938,4356.5174020600,525.9008167217,456.8651823390,456.8651823390,0.0000000000,0.0000000000,5.6010823390,0.0000000000,0.0000000000,0.0000000000,6316.6263628733,6321.6673369783,402.5439121589,0.0000000000,0.0000000000,402.5439121589
4-2,2025-07-03,95,15:50-16:00,2025-07-03 00:00:00,0,2025-07-03 16:00:00,0.8910000000,0.9124375000,0.1236550000,1.0360925000,7243.6200000000,4206.3000000000,7138.9819335938,4222.5034121892,500.3845131405,486.0797535674,486.0797535674,0.0000000000,0.0000000000,0.0000000000,20.1402464326,0.0000000000,0.0000000000,6321.6673369783,6299.2892853866,433.0970604286,0.0000000000,0.0000000000,433.0970604286
4-2,2025-07-03,96,16:00-16:10,2025-07-03 00:00:00,0,2025-07-03 16:10:00,0.9213000000,0.9585321429,0.1214928571,1.0800250000,7326.0783000000,3950.4585000000,7140.1171875000,3961.5596107380,488.5196262690,529.7595961270,529.7595961270,0.0000000000,0.0000000000,0.0000000000,32.8437038730,0.0000000000,0.0000000000,6299.2892853866,6262.7962810832,488.0675159118,0.0000000000,0.0000000000,488.0675159118
4-2,2025-07-03,97,16:10-16:20,2025-07-03 00:00:00,0,2025-07-03 16:20:00,0.9639000000,0.9480196429,0.1312296429,1.0792492857,7373.4132000000,3645.4305000000,7092.7583007812,3612.8136408267,389.3131615583,579.9907766591,579.9907766591,0.0000000000,0.0000000000,0.0000000000,41.3396733409,0.0000000000,0.0000000000,6262.7962810832,6216.8633107045,559.0531096217,0.0000000000,0.0000000000,559.0531096217
4-2,2025-07-03,98,16:20-16:30,2025-07-03 00:00:00,0,2025-07-03 16:30:00,0.9939000000,0.9260142857,0.1160942857,1.0421085714,7364.6400000000,3268.2750000000,7101.2963867188,3317.1481533834,421.3613201224,630.6913722226,630.6913722226,0.0000000000,0.0000000000,0.0000000000,52.0361277774,0.0000000000,0.0000000000,6216.8633107045,6159.0453909517,626.8441548520,0.0000000000,0.0000000000,626.8441548520
4-2,2025-07-03,99,16:30-16:40,2025-07-03 00:00:00,0,2025-07-03 16:40:00,0.9916000000,0.9621178571,0.0991671429,1.0612850000,7496.7002000000,3070.8928000000,7112.5043945312,3110.8567807797,438.2654225104,666.9412689586,666.9412689586,0.0000000000,0.0000000000,0.0000000000,70.6932977081,0.0000000000,0.0000000000,6159.0453909517,6080.4972823872,661.3389622993,0.0000000000,0.0000000000,661.3389622993
4-2,2025-07-03,100,16:40-16:50,2025-07-03 00:00:00,0,2025-07-03 16:50:00,1.0145000000,1.0102875000,0.1071225000,1.1174100000,7626.4069000000,2858.1853000000,7140.0019531250,2872.0650544564,375.9411562110,711.3228164448,711.3228164448,0.0000000000,0.0000000000,0.0000000000,83.3807835552,0.0000000000,0.0000000000,6080.4972823872,5987.8519673259,721.6369972832,0.0000000000,0.0000000000,721.6369972832
4-2,2025-07-03,101,16:50-17:00,2025-07-03 00:00:00,0,2025-07-03 17:00:00,1.0726000000,1.0372089286,0.0947239286,1.1319328571,7707.7100000000,2629.4250000000,7163.8828125000,2587.3224028050,495.2318566031,762.7600682825,762.7600682825,0.0000000000,0.0000000000,0.0000000000,83.6207650508,0.0000000000,0.0000000000,5987.8519673259,5894.9400061583,818.1364492398,0.0000000000,0.0000000000,818.1364492398
4-2,2025-07-03,102,17:00-17:10,2025-07-03 00:00:00,0,2025-07-03 17:10:00,1.1145000000,1.0491714286,0.0739885714,1.1231600000,7801.0736000000,2567.5552000000,7163.9345703125,2329.8266725490,513.7467267576,805.6846496273,805.6846496273,0.0000000000,0.0000000000,0.0000000000,66.5684170394,0.0000000000,0.0000000000,5894.9400061583,5820.9750983367,897.9355420096,0.0000000000,0.0000000000,897.9355420096
4-2,2025-07-03,103,17:10-17:20,2025-07-03 00:00:00,0,2025-07-03 17:20:00,1.1143000000,1.0423160714,0.0702235714,1.1125396429,7675.4587000000,2366.5606000000,7146.3984375000,2120.3565641899,468.8997264032,837.6736455517,837.6736455517,0.0000000000,0.0000000000,0.0000000000,47.1427044483,0.0000000000,0.0000000000,5820.9750983367,5768.5943156163,933.4197432382,0.0000000000,0.0000000000,933.4197432382
4-2,2025-07-03,104,17:20-17:30,2025-07-03 00:00:00,0,2025-07-03 17:30:00,1.0954000000,1.0320035714,0.0895364286,1.1215400000,7582.8300000000,2004.0000000000,7084.1948242188,1905.3053000435,611.3740920811,863.1482540292,863.1482540292,0.0000000000,0.0000000000,0.0000000000,66.6567459708,0.0000000000,0.0000000000,5768.5943156163,5694.5312645377,945.4925974636,0.0000000000,0.0000000000,945.4925974636
4-2,2025-07-03,105,17:30-17:40,2025-07-03 00:00:00,0,2025-07-03 17:40:00,1.1212000000,1.0558732143,0.0969192857,1.1527925000,7892.8130000000,1760.9889000000,7158.7348632812,1666.0457489148,519.5987977094,915.4481857277,915.4481857277,0.0000000000,0.0000000000,0.0000000000,106.5224976056,0.0000000000,0.0000000000,5694.5312645377,5576.1729338648,1026.4005058379,0.0000000000,0.0000000000,1026.4005058379
4-2,2025-07-03,106,17:40-17:50,2025-07-03 00:00:00,0,2025-07-03 17:50:00,1.2410000000,1.1496482143,0.0738232143,1.2234714286,7300.6746000000,1505.2505000000,6749.2539062500,1446.0574466778,278.7320484842,883.8660765954,883.8660765954,0.0000000000,0.0000000000,0.0000000000,82.0379400713,0.0000000000,0.0000000000,5576.1729338648,5485.0196671189,1096.8778010548,0.0000000000,0.0000000000,1096.8778010548
4-2,2025-07-03,107,17:50-18:00,2025-07-03 00:00:00,0,2025-07-03 18:00:00,1.3738000000,1.2609696429,0.0467121429,1.3076817857,6048.6800000000,1207.8375000000,5205.7963867188,1232.0920736563,412.4770016015,662.2840521771,662.2840521771,0.0000000000,0.0000000000,0.0000000000,144.5230311563,0.0000000000,0.0000000000,5485.0196671189,5324.4385213897,909.8458308809,0.0000000000,0.0000000000,909.8458308809
4-2,2025-07-03,108,18:00-18:10,2025-07-03 00:00:00,0,2025-07-03 18:10:00,1.3771000000,1.2910642857,0.0532707143,1.3443350000,5770.8158000000,996.1822000000,5098.8217773438,1003.3549170037,417.7711219845,682.5778100567,682.5778100567,0.0000000000,0.0000000000,0.0000000000,113.1944566100,0.0000000000,0.0000000000,5324.4385213897,5198.6669029342,939.9779022291,0.0000000000,0.0000000000,939.9779022291
4-2,2025-07-03,109,18:10-18:20,2025-07-03 00:00:00,0,2025-07-03 18:20:00,1.3622000000,1.3010285714,0.0562935714,1.3573221429,5822.1547000000,783.6519000000,5781.0122070312,781.1380035964,435.5600172444,833.3123672391,833.3123672391,0.0000000000,0.0000000000,0.0000000000,6.4380994275,0.0000000000,0.0000000000,5198.6669029342,5191.5134591258,1135.1381066532,0.0000000000,0.0000000000,1135.1381066532
4-2,2025-07-03,110,18:20-18:30,2025-07-03 00:00:00,0,2025-07-03 18:30:00,1.3950000000,1.3280714286,0.0662114286,1.3942828571,5900.9000000000,544.1250000000,5559.9604492188,574.3190419044,453.5209106806,830.9402345524,830.9402345524,0.0000000000,0.0000000000,0.0000000000,61.8555987809,0.0000000000,0.0000000000,5191.5134591258,5122.7850160359,1159.1616272006,0.0000000000,0.0000000000,1159.1616272006
